"Sweep (n)","APD","APD value (ms)","APD value (mV)"
242,"APD 20",5.4,25.1499982432929
242,"APD 50",25,-11.7999991757796
242,"APD 90",46.2,-60.8999957461843
243,"APD 20",5.6,25.1499982432929
243,"APD 50",24.9,-11.7999991757796
243,"APD 90",46.2,-61.0999957322145
244,"APD 20",5.5,25.0999982467853
244,"APD 50",24.9,-11.8499991722871
244,"APD 90",46.2,-61.0999957322145
245,"APD 20",5.5,25.1999982398004
245,"APD 50",24.8,-11.749999179272
245,"APD 90",46.1,-61.0999957322145
246,"APD 20",5.1,25.1499982432929
246,"APD 50",24.8,-11.6999991827645
246,"APD 90",46.2,-61.049995735707
