"Sweep (n)","APD","APD value (ms)","APD value (mV)"
492,"APD 20",0.600000000000001,39.4499972444495
492,"APD 50",5.5,-0.0499999965075405
492,"APD 90",30.4,-51.0499964341989
493,"APD 20",0.7,37.8499973562082
493,"APD 50",5.7,-0.399999972060324
493,"APD 90",30.5,-51.0499964341989
494,"APD 20",0.6,38.4499973142987
494,"APD 50",5.6,-0.199999986030162
494,"APD 90",30.6,-50.7999964516612
495,"APD 20",0.699999999999998,36.6499974400272
495,"APD 50",5.6,0.099999993015081
495,"APD 90",30.6,-50.9499964411838
496,"APD 20",0.700000000000002,36.99999741558
496,"APD 50",5.6,0.149999989522622
496,"APD 90",30.6,-50.7999964516612
