"Sweep (n)","Peak x (ms)","Peak y (mV)"
47,19.8,66.1999953759836
48,19.8,65.7499954074158
49,19.8,66.1499953794761
50,19.9,66.3999953620138
51,19.8,66.049995386461
52,19.9,66.6499953445515
53,19.9,66.9499953235968
54,19.9,66.8999953270892
55,19.9,67.1999953061345
56,20,66.8499953305817
