"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","RR (ms)","Frequency (Hz)","SD1","SD2","SD1_SD2 Ratio","APD 10 (ms)","APD 30 (ms)","APD 50 (ms)","APD 70 (ms)","APD 90 (ms)"
"C3 2021_08_16_0000",-61.1313087319207,48.4889273203626,109.620236052283,71.7695898454149,-9.06522113711083,400.365322580645,2.49771881728985,14.5734707602552,10.05775,1.44897922102411,20.7327868852457,52.7459016393442,76.0713114754096,105.144262295082,146.80737704918
"C4 2021_08_16_0000",-53.319937801852,45.2024857055124,98.5224235073643,68.1929122440903,-9.3487990986549,298.032530120482,3.35533842428457,9.28431203697972,9.01274999999999,1.03013087425921,31.1237804878048,70.4469512195122,91.8579268292682,111.182317073171,133.996341463415
"C5 2021_08_16_0000",-59.2450113766868,42.6902750719301,101.935286448617,73.6794507917182,-9.55581619654161,382.48,2.61451579167538,14.3684097937109,10.3194444444444,1.39236272563551,40.3906250000001,90.8406250000001,118.30546875,139.55546875,163.865625
"C6 2021_08_16_0000",-56.4907575331791,44.3885195262738,100.879277059453,30.9663645678306,-9.03320269600045,374.519696969697,2.67008653507725,20.5980205359637,10.6385833333333,1.93616197670088,39.9484615384616,94.0107692307694,120.63,141.720769230769,165.641538461538
