"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
475,8.6,335.499976565592
476,8.7,338.999976321126
477,8.6,339.499976286195
478,8.6,336.999976460818
479,8.7,337.999976390975
