"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
3,19.8,304.999978696004
4,19.8,300.9999789754
5,19.8,304.999978696004
6,19.8,289.999979743741
7,19.7,294.999979394485
