"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
48,"APD 50",36.5499999999993,-9.42993097316962,14773.45
48,"APD 90",81.25,-31.7077614275833,14818.15
49,"APD 20",19.1499999999996,12.6953116014193,14998.2
49,"APD 50",41.8500000000004,-7.84301702299221,15020.9
49,"APD 90",95.8999999999996,-35.3393529674124,15074.95
50,"APD 20",20.5499999999993,11.2609855310666,15239.85
50,"APD 50",41.8999999999996,-8.66699157404587,15261.2
50,"APD 90",80.5,-35.0952123596928,15299.8
51,"APD 20",24.3500000000004,17.5476061798464,15458.6
51,"APD 50",53.3000000000011,-6.9274897440437,15487.55
51,"APD 90",101.5,-39.6118136025054,15535.75
52,"APD 20",27.25,20.5383286244115,15703.3
52,"APD 50",59.6999999999989,-5.21850549000649,15735.75
52,"APD 90",109.099999999999,-39.3981905707508,15785.15
53,"APD 20",32.1499999999996,22.1862777265188,15964.15
53,"APD 50",66.6000000000004,-5.24902306597144,15998.6
53,"APD 90",120.85,-41.8090790719818,16052.85
54,"APD 20",26.9500000000007,20.3552231686218,16203.1
54,"APD 50",59.2000000000007,-5.61523397755084,16235.35
54,"APD 90",142.25,-40.1916475458395,16318.4
55,"APD 20",20,11.2304679551017,16442.6
55,"APD 50",41.4500000000007,-8.33129823843142,16464.05
55,"APD 90",102.200000000001,-34.2712378086391,16524.8
56,"APD 20",22.2999999999993,10.6811515877326,16693.8
56,"APD 50",43.0999999999985,-8.08715763071181,16714.6
56,"APD 90",92.25,-33.0200171940762,16763.75
57,"APD 20",18,9.46044854913457,16925.5
57,"APD 50",38.6499999999978,-8.75854430194072,16946.15
57,"APD 90",81.2999999999993,-33.0810523460061,16988.8
58,"APD 20",22.2000000000007,18.7377916424794,17159.9
58,"APD 50",49.6500000000015,-5.8898921612354,17187.35
58,"APD 90",117.950000000001,-38.6047335956621,17255.65
59,"APD 20",24.4000000000015,13.1225576649286,17406
59,"APD 50",47.6500000000015,-7.47680611141281,17429.25
59,"APD 90",84.2000000000007,-34.8510717519732,17465.8
60,"APD 20",33.8500000000022,22.2473128784487,17653.05
60,"APD 50",68.3000000000029,-5.34057579386629,17687.5
60,"APD 90",122,-42.2058075595262,17741.2
61,"APD 20",25.7999999999993,18.3410631549351,17886.4
61,"APD 50",53.75,-6.3171382247447,17914.35
61,"APD 90",104.599999999999,-39.0930148111013,17965.2
62,"APD 20",25,17.5170886038814,18110.15
62,"APD 50",51.9000000000015,-6.134032768955,18137.05
62,"APD 90",137.5,-35.1867650875876,18222.65
63,"APD 20",18.4500000000007,8.30078066246646,18379.1
63,"APD 50",37.5499999999993,-7.96508732685201,18398.2
63,"APD 90",77.6000000000022,-29.5715311100368,18438.25
64,"APD 20",19.2999999999993,3.90624972351363,18590.55
64,"APD 50",39.0999999999985,-11.657714018611,18610.35
64,"APD 90",86.1999999999971,-32.4401832507421,18657.45
65,"APD 20",22.5999999999985,6.5002436805344,18833.7
65,"APD 50",44.5,-9.97924734053873,18855.6
65,"APD 90",133.349999999999,-31.249997788109,18944.45
66,"APD 20",18.3499999999985,1.25122061456296,19111.95
66,"APD 50",35.4000000000015,-10.8947746194872,19129
66,"APD 90",65.4500000000007,-27.0996074568758,19159.05
67,"APD 20",21.75,13.4582510005431,19341
67,"APD 50",46.25,-7.84301702299221,19365.5
67,"APD 90",97.25,-36.3159153982908,19416.5
68,"APD 20",21.7000000000007,11.3525382589615,19567.8
68,"APD 50",45.2999999999993,-8.36181581439637,19591.4
68,"APD 90",89.9500000000007,-34.7595190240783,19636.05
69,"APD 20",23.3500000000022,12.8173819052791,19821.55
69,"APD 50",47.4500000000007,-7.99560490281696,19845.65
69,"APD 90",87.8500000000022,-35.7665990309217,19886.05
70,"APD 20",26,18.2800280030052,20042.85
70,"APD 50",57.25,-5.8898921612354,20074.1
70,"APD 90",139.5,-37.9333469244331,20156.35
71,"APD 20",22.4500000000007,9.67407158088923,20317
