"Sweep (n)","APD","APD value (ms)","APD value (mV)"
63,"APD 20",1.7,33.94999762862
63,"APD 50",10,-4.84999966123143
63,"APD 90",40,-57.1499960081188
64,"APD 20",1.7,34.4499975936954
64,"APD 50",9.9,-4.74999966821635
64,"APD 90",39.3,-56.9999960185962
65,"APD 20",1.7,34.3999975971879
65,"APD 50",9.7,-4.54999968218619
65,"APD 90",39.1,-57.0499960151037
66,"APD 20",1.7,34.4499975936954
66,"APD 50",10,-4.74999966821635
66,"APD 90",40.2,-57.0499960151037
67,"APD 20",1.7,34.3499976006803
67,"APD 50",9.9,-4.79999966472389
67,"APD 90",39.5,-57.0999960116113
68,"APD 20",1.7,34.3499976006803
68,"APD 50",10,-4.94999965424651
68,"APD 90",38.9,-57.1499960081188
69,"APD 20",1.7,34.4499975936954
69,"APD 50",10,-5.19999963678421
69,"APD 90",39.6,-57.0999960116113
70,"APD 20",1.7,34.499997590203
70,"APD 50",10,-4.54999968218619
70,"APD 90",40.2,-56.9999960185962
71,"APD 20",1.6,34.5499975867105
71,"APD 50",9.8,-4.79999966472389
71,"APD 90",39.5,-57.0999960116113
72,"APD 20",1.7,34.1999976111577
72,"APD 50",9.9,-4.74999966821635
72,"APD 90",39.8,-57.0499960151037
