"Sweep (n)","APD","APD value (ms)","APD value (mV)"
10,"APD 20",1.1,29.5499979359564
10,"APD 50",7.2,-8.29999942025172
10,"APD 90",31.3,-57.999995948747
11,"APD 20",1.1,29.3499979499263
11,"APD 50",7.1,-8.04999943771402
11,"APD 90",31.4,-57.999995948747
12,"APD 20",1.2,28.5499980058056
12,"APD 50",7.4,-8.29999942025172
12,"APD 90",31.2,-58.0499959452545
13,"APD 20",1.2,28.6999979953283
13,"APD 50",7.4,-8.24999942374418
13,"APD 90",30.6,-58.0999959417621
14,"APD 20",1.1,28.6499979988207
14,"APD 50",7.3,-8.59999939929697
14,"APD 90",31.2,-58.0499959452545
15,"APD 20",1.1,29.3999979464338
15,"APD 50",7.3,-7.99999944120648
15,"APD 90",31.1,-58.0499959452545
16,"APD 20",1.1,28.6999979953283
16,"APD 50",7.3,-8.24999942374418
16,"APD 90",31.5,-57.8499959592244
17,"APD 20",1.2,28.6499979988207
17,"APD 50",7.5,-8.39999941326681
17,"APD 90",30.5,-57.7499959662093
18,"APD 20",1.1,28.8999979813584
18,"APD 50",7.4,-8.09999943422156
18,"APD 90",30.7,-57.7499959662093
19,"APD 20",1.2,28.399998016283
19,"APD 50",7.3,-8.39999941326681
19,"APD 90",30.5,-57.9499959522394
