"Sweep (n)","APD","APD value (ms)","APD value (mV)"
48,"APD 20",1.3,29.2999979534187
48,"APD 50",9.2,-9.94999930500056
48,"APD 90",26.2,-62.2499956518879
49,"APD 20",1.3,28.7999979883433
49,"APD 50",9.4,-10.1999992875383
49,"APD 90",26.7,-62.3999956414106
50,"APD 20",1.3,29.049997970881
50,"APD 50",9,-9.7499993189704
50,"APD 90",26.3,-62.3999956414106
51,"APD 20",1.3,29.1999979604037
51,"APD 50",9.1,-9.84999931198548
51,"APD 90",26.1,-62.349995644903
52,"APD 20",1.3,28.5499980058056
52,"APD 50",9.1,-10.3499992770609
52,"APD 90",25.7,-62.2499956518879
53,"APD 20",1.3,29.3999979464338
53,"APD 50",9.2,-10.0999992945232
53,"APD 90",26,-62.2999956483955
54,"APD 20",1.3,29.2499979569112
54,"APD 50",9.3,-10.0999992945232
54,"APD 90",26.4,-62.349995644903
55,"APD 20",1.3,28.9999979743735
55,"APD 50",9.3,-9.94999930500056
55,"APD 90",26.1,-62.349995644903
56,"APD 20",1.3,28.8499979848509
56,"APD 50",9.2,-10.0499992980156
56,"APD 90",26.2,-62.4499956379181
57,"APD 20",1.3,28.7499979918358
57,"APD 50",8.8,-10.0499992980156
57,"APD 90",25.8,-62.2999956483955
