"Sweep (n)","APD","APD value (ms)","APD value (mV)"
56,"APD 20",1.3,24.049998320127
56,"APD 50",6.4,-12.949999095453
56,"APD 90",28.5,-62.0499956658578
57,"APD 20",1.3,23.6999983445742
57,"APD 50",6.29999999999999,-12.8499991024379
57,"APD 90",28.6,-62.0999956623653
58,"APD 20",1.3,24.049998320127
58,"APD 50",6.5,-12.9999990919605
58,"APD 90",28.5,-62.0499956658578
59,"APD 20",1.4,23.2499983760063
59,"APD 50",6.4,-13.0999990849756
59,"APD 90",28.4,-62.0999956623653
60,"APD 20",1.3,24.0999983166345
60,"APD 50",6.4,-13.1499990814832
60,"APD 90",28.4,-62.0999956623653
61,"APD 20",1.3,24.3999982956798
61,"APD 50",6.5,-12.7999991059304
61,"APD 90",29.3,-62.1999956553804
62,"APD 20",1.3,24.1499983131421
62,"APD 50",6.4,-12.7499991094228
62,"APD 90",29.4,-62.0999956623653
63,"APD 20",1.3,24.3999982956798
63,"APD 50",6.4,-12.7499991094228
63,"APD 90",28.8,-62.1499956588729
64,"APD 20",1.3,24.5499982852024
64,"APD 50",6.4,-13.2499990744982
64,"APD 90",28.8,-62.1499956588729
65,"APD 20",1.3,24.3999982956798
65,"APD 50",6.5,-13.2499990744982
65,"APD 90",29,-62.0999956623653
