"Sweep (n)","APD","APD value (ms)","APD value (mV)"
6,"APD 20",5.2,33.0499976914843
6,"APD 50",20.6,-7.09999950407075
6,"APD 90",38.4,-60.6999957601542
7,"APD 20",5.3,32.8999977019617
7,"APD 50",21.2,-7.14999950057829
7,"APD 90",38.6,-60.7499957566617
8,"APD 20",5.2,32.9499976984692
8,"APD 50",21.1,-7.24999949359337
8,"APD 90",38.9,-60.6999957601542
9,"APD 20",5.5,32.4999977299013
9,"APD 50",21.4,-7.59999946914616
9,"APD 90",39,-60.8499957496768
10,"APD 20",5.3,32.8499977054541
10,"APD 50",20.8,-7.19999949708583
10,"APD 90",38.5,-60.7999957531693
11,"APD 20",5.5,32.7999977089466
11,"APD 50",21,-7.19999949708583
11,"APD 90",38.5,-60.7499957566617
12,"APD 20",5.3,32.9499976984692
12,"APD 50",21.5,-7.19999949708583
12,"APD 90",39.6,-60.7999957531693
13,"APD 20",5.3,32.9499976984692
13,"APD 50",21.3,-7.19999949708583
13,"APD 90",39.2,-60.6999957601542
14,"APD 20",5.5,32.6999977159315
14,"APD 50",21.5,-7.14999950057829
14,"APD 90",39.8,-60.6499957636466
15,"APD 20",5.3,32.8999977019617
15,"APD 50",21.5,-7.29999949010091
15,"APD 90",39.7,-60.6499957636466
