"Sweep (n)","APD","APD value (ms)","APD value (mV)"
42,"APD 20",2.6,21.0999985261821
42,"APD 50",11.5,-14.3499989976641
42,"APD 90",41.8,-61.7999956833201
43,"APD 20",2.5,21.54999849475
43,"APD 50",11.5,-14.149999011634
43,"APD 90",41.5,-61.699995690305
44,"APD 20",2.6,20.8999985401519
44,"APD 50",11.4,-14.5499989836943
44,"APD 90",40.7,-61.6499956937975
45,"APD 20",2.7,20.4499985715841
45,"APD 50",11.3,-14.7499989697245
45,"APD 90",41.9,-61.5499957007824
46,"APD 20",2.6,20.7499985506293
46,"APD 50",11.5,-14.6499989767094
46,"APD 90",41.8,-61.4999957042748
47,"APD 20",2.7,20.1999985890464
47,"APD 50",11.1,-14.5999989802018
47,"APD 90",40.5,-61.3999957112597
48,"APD 20",2.8,19.799998616986
48,"APD 50",11.2,-14.9999989522622
48,"APD 90",41,-61.1999957252296
49,"APD 20",2.9,19.2499986554031
49,"APD 50",11.2,-15.0499989487697
49,"APD 90",41.5,-61.149995728722
50,"APD 20",2.9,18.9499986763579
50,"APD 50",11.1,-15.3499989278149
50,"APD 90",40.9,-61.2499957217371
51,"APD 20",2.9,19.2999986519106
51,"APD 50",11.3,-15.2499989347999
51,"APD 90",41,-61.1999957252296
