"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","STV","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18711038",-74.1999948171901,70.2399950937929,144.439989910983,244.00310795658,-90.0499937100806,0.157920514464995,0.47,2.9,21.2
"18711042",-73.8927448386513,53.8399962393196,127.732741077971,332.699976761175,-34.1999976111576,0.174419672692683,0.92,5.75,27.02
"18711046",-68.2769952309069,57.3399959948475,125.616991225754,321.349977553967,-31.4166644722378,0.311126983722081,1.49,10.87,33.75
"18711050",-70.7637450572094,66.0149953889057,136.778740446115,306.749978573761,-73.9499948346524,0.273414622058799,0.47,3.23,22.06
"18711054",-65.5584954207919,55.7049961090509,121.263491529843,225.599984242026,-70.0499951070637,0.339411254969543,0.460000000000001,3.45,31.15
"18711058",-72.3119949490654,48.7399965955505,121.051991544616,319.94997765175,-19.6818168070592,0.256915463831113,1.74,7.92,32.16
"18711071",-72.8392449122374,57.9299959536364,130.769240865874,341.599976139517,-42.1818152354525,3.17726647013155,0.759999999999999,5.13,25.86
"18712049",-72.1652449593158,48.5449966091711,120.710241568487,314.049978063866,-23.2727256471462,0.160277537068951,1.2,5.28,20.7
"18712053",-75.8487447020263,55.3249961355936,131.17374083762,313.949978070847,-34.5499975867106,0.230988215187605,1.01,6.82,25.29
"18712057",-72.5867293048754,55.8799960968273,128.466725401703,353.999975273389,-23.6499983480667,0.287556757682529,2.83,12.43,31.2
"18712061",-71.9352449753811,60.4099957804104,132.345240755792,343.699975992835,-32.8499977054541,4.94503342309792,2.43,14.68,44.26
"18712066",-75.5229947247797,58.7749958946139,134.297990619394,351.449975451501,-29.5999979324646,0.325269119345813,1.98,13.38,38.86
"18712072",-75.1229791277204,54.339996204395,129.462975332115,306.299978605194,-38.8499972863587,0.110780062385893,0.829999999999999,3.82,15.88
"18713033",-81.0557443383215,61.0199957378024,142.075740076124,310.949978280393,-65.2499954423406,0.351196367989319,0.53,8.38,37.51
"18713038",-76.6937446430037,56.9199960241841,133.613740667188,335.349976576074,-38.4499973142986,0.233345237791561,1.04,7.29,32.23
"18713044",-72.9529949042921,64.0199955282549,136.972990432547,273.749980878787,-61.0999957322142,0.570399470157149,0.65,9.01,48.52
"18716029",-85.7167440127545,64.11999552127,149.836739534024,308.349978462005,-70.3999950826171,0.478475588602898,0.52,7,44.52
"18716033",-83.5074941670688,59.3599958537521,142.867490020821,359.949974857785,-70.3499950861106,0.436049181731704,0.5,2.82,18.36
"18716037",-83.903744139391,55.7899961031137,139.693740242505,401.749971938086,-31.449997803243,0.494974746830583,1.9,11.19,41.81
"18716042",-85.0979940559737,60.3399957852999,145.437989841274,250.199982523735,-50.8499964481689,0.450191317355436,0.97,9.86,32.05
"18716046",-83.0469941992343,46.4999967520127,129.546990951247,368.649974250094,-22.1999984493479,0.433692159127749,1.62,8.55,34.94
"18716051",-83.6044941602934,62.8899956071845,146.494489767478,345.299975881079,-70.3999950826167,0.247487373415292,0.8,10.35,41.34
"18716055",-80.7059943627513,67.4749952869259,148.180989649677,338.599976349064,-54.1999962141736,1.33171777123466,1.65,15.56,72.51
