"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
80,18.92,289.916978417137
81,18.94,289.916978417189
82,18.86,289.916978417189
82,18.88,289.916978417189
83,18.86,320.434555092682
84,18.9,289.91697841724
