"Sweep (n)","Peak x (s)","Peak y (mV)"
278,256.849999999991,35.4919408472371
279,238.050000000003,35.0646947837278
280,221,34.8510717519732
281,202.899999999994,34.3017553846041
282,245.800000000003,34.6374487202185
283,252.900000000009,36.0412572146062
284,196.25,34.7900366000433
285,240.200000000012,34.5458959923237
286,225.599999999991,35.0952123596928
287,209.849999999991,35.8276341828516
288,225,35.0341772077629
289,231.150000000009,33.5082984095154
290,230.100000000006,34.1186499288144
291,237,34.4543432644288
292,235,34.5764135682886
293,220.799999999988,34.6069311442536
294,230.449999999997,34.4848608403938
295,233.600000000006,34.362790536534
296,257.850000000006,35.2783178154825
297,225.800000000003,35.1562475116227
298,240.600000000006,34.362790536534
299,194.899999999994,33.6608862893401
300,244.5,33.4167456816205
301,211.350000000006,32.4401832507421
302,197.550000000003,31.8298317314431
303,249.650000000009,31.9519020353029
304,212.100000000006,32.5622535546019
305,196.400000000009,31.0974099082843
306,211.899999999994,30.4870583889853
307,252.300000000003,31.0058571803894
308,227.75,31.2194802121441
309,214.099999999991,30.5480935409152
310,262.800000000003,30.8227517245997
311,247.75,31.9213844593379
312,248.699999999997,32.2570777949524
313,250.149999999994,32.2875953709173
314,225,32.3181129468823
315,232.449999999997,32.4096656747772
316,226.5,32.2570777949524
317,235.850000000006,32.8369117382865
318,198.149999999994,33.0505347700411
319,212.199999999997,32.4096656747772
320,249,31.9213844593379
321,212.799999999988,31.0668923323193
322,236.850000000006,30.8837868765296
323,217.25,30.8227517245997
324,237.800000000003,31.4941383958286
325,248.700000000012,33.0200171940762
326,216.949999999997,33.3862281056556
327,224.650000000009,33.3251929537257
328,228,32.8979468902164
329,217.900000000009,32.2875953709173
330,245.149999999994,31.4636208198637
331,218.650000000023,31.0363747563544
332,214.75,30.8227517245997
333,259,31.4941383958286
334,252.399999999994,31.1889626361791
335,232.399999999994,31.0668923323193
336,229.149999999994,30.7311989967049
337,232.25,30.670163844775
338,233.350000000006,31.4025856679338
339,259.5,33.5388159854803
340,246.450000000012,34.6984838721484
341,252,34.0270972009195
342,254.850000000006,34.7595190240783
343,269,34.4238256884639
344,219.700000000012,33.9965796249546
345,235.149999999994,33.2031226498659
346,207.25,32.7148414344267
347,222.5,31.4331032438987
348,244.700000000012,32.1655250670575
349,219.049999999988,32.9284644661813
350,251.800000000017,32.4707008267071
351,267.850000000006,33.6303687133752
352,250.200000000012,33.6608862893401
353,261.100000000006,33.4472632575855
354,308.199999999983,34.3933081124989
355,221.549999999988,33.142087497936
356,258.200000000012,32.6232887065318
357,269.049999999988,33.5082984095154
358,260.549999999988,33.8134741691649
359,253.350000000006,33.4167456816205
360,327.350000000006,34.1186499288144
361,246.199999999983,33.8439917451298
362,267.449999999983,33.6914038653051
363,280.900000000023,33.8134741691649
364,258.449999999983,32.3791480988122
365,273.600000000006,32.0739723391627
366,259.299999999988,31.2194802121441
367,249.549999999988,30.8532693005647
368,210.949999999983,30.3955056610904
369,254.449999999983,29.9072244456512
370,259.800000000017,30.7311989967049
371,259.200000000012,30.029294749511
372,247.799999999988,29.6325662619667
373,246.949999999983,30.0903299014409
374,225.049999999988,30.0903299014409
375,271.900000000023,29.3884256542471
376,261.350000000006,30.9448220284595
377,272.899999999994,31.6162086996884
378,254.75,31.3720680919688
379,268.950000000012,31.860349307408
380,276.449999999983,32.501218402672
381,264.400000000023,33.111569921971
382,267.199999999983,31.890866883373
383,258.549999999988,31.4025856679338
384,264,31.2194802121441
385,223.549999999988,30.4870583889853
386,251.449999999983,30.5786111168801
387,293.25,31.7382790035482
