"Sweep (n)","Peak x (ms)","Peak y (mV)"
34,10.9,50.1499964970631
35,10.9,50.0999965005556
36,10.9,49.949996511033
37,10.9,49.949996511033
38,10.9,50.049996504048
39,10.9,50.049996504048
40,10.9,50.049996504048
41,10.9,49.949996511033
42,10.9,49.9999965075405
43,10.9,49.9999965075405
