"Sweep (n)","Peak x (ms)","Peak y (mV)"
142,11.8,68.0999952432702
143,11.9,67.4999952851797
144,11.8,67.8499952607325
145,11.8,67.0499953166118
146,11.8,67.3499952956571
147,11.8,67.5999952781948
148,11.8,67.6999952712099
149,11.8,66.3499953655063
150,11.7,63.5999955575915
151,11.8,63.0499955960086
