"Sweep (n)","Peak x (ms)","Peak y (mV)"
41,11.7,54.0499962246513
42,11.7,54.1499962176664
43,11.7,54.1499962176664
44,11.7,54.0999962211588
45,11.7,54.1499962176664
46,11.7,54.1499962176664
47,11.7,54.0999962211588
48,11.7,54.1499962176664
49,11.7,54.0999962211588
50,11.7,54.0499962246513
