"Sweep (n)","Ediast (mV)"
824,-81.9974942725411
825,-82.0049942720172
826,-81.977494273938
827,-81.9799942737634
828,-81.9824942735888
829,-82.0449942692232
830,-82.0474942690486
831,-82.0349942699217
832,-82.0524942686993
833,-82.0449942692232
