"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
183,"APD 20",34.0500000000029,19.0429674021289,69799.9
183,"APD 50",67.9499999999971,-9.76562430878408,69833.8
183,"APD 90",119.949999999997,-48.1872524486564,69885.8
184,"APD 20",33.25,17.7001940596711,70119.2
184,"APD 50",67.5,-10.6811515877326,70153.45
184,"APD 90",120.099999999991,-48.431393056376,70206.05
185,"APD 20",31.3000000000029,15.4724110142298,70470.5
185,"APD 50",62.3999999999942,-12.0544425061553,70501.6
185,"APD 90",115.050000000003,-48.8891566958503,70554.25
186,"APD 20",32.75,17.5170886038814,70778.95
186,"APD 50",66.4499999999971,-10.5895988598377,70812.65
186,"APD 90",119.899999999994,-48.0651821447966,70866.1
187,"APD 20",30.8500000000058,16.2963855652834,71122
187,"APD 50",63,-11.5966788666811,71154.15
187,"APD 90",116.800000000003,-48.7670863919905,71207.95
188,"APD 20",35.1500000000087,17.9138170914258,71471.25
188,"APD 50",67.3500000000058,-10.437010980013,71503.45
188,"APD 90",117.800000000003,-48.2482876005863,71553.9
189,"APD 20",37.75,19.2260728579186,71803.9
189,"APD 50",75.1999999999971,-9.70458915685418,71841.35
189,"APD 90",125.550000000003,-48.3093227525162,71891.7
190,"APD 20",36.0500000000029,18.5852037626547,72139.1
190,"APD 50",68.8500000000058,-10.4675285559779,72171.9
190,"APD 90",121.450000000012,-49.1638148795348,72224.5
191,"APD 20",34.1499999999942,18.0053698193206,72461.65
191,"APD 50",67.5999999999913,-10.6506340117676,72495.1
191,"APD 90",117.449999999997,-48.7060512400606,72544.95
192,"APD 20",31.6999999999971,16.3879382931783,72842.4
192,"APD 50",65.6999999999971,-11.3830558349264,72876.4
192,"APD 90",116.349999999991,-48.431393056376,72927.05
193,"APD 20",35.8000000000029,18.6462389145846,73161.9
193,"APD 50",72.6999999999971,-10.3759758280831,73198.8
193,"APD 90",124.350000000006,-48.9196742718152,73250.45
194,"APD 20",39.5500000000029,18.6462389145846,73508.9
194,"APD 50",76.4000000000087,-10.437010980013,73545.75
194,"APD 90",126.199999999997,-49.07226215164,73595.55
195,"APD 20",38.5,18.981932250199,73835.5
195,"APD 50",72.5499999999884,-10.3454582521181,73869.55
195,"APD 90",125.049999999988,-49.2248500314647,73922.05
196,"APD 20",36.3500000000058,18.2189928510753,74170.9
196,"APD 50",73.7000000000116,-10.6506340117676,74208.25
196,"APD 90",125.900000000009,-49.1638148795348,74260.45
197,"APD 20",37.3500000000058,18.4936510347598,74520.7
197,"APD 50",70.25,-10.3454582521181,74553.6
197,"APD 90",120.850000000006,-48.7670863919905,74604.2
198,"APD 20",38.9499999999971,19.2565904338836,74867.85
198,"APD 50",75.8000000000029,-9.94872976457378,74904.7
198,"APD 90",127.300000000003,-48.8586391198853,74956.2
199,"APD 20",41.3000000000029,18.2800280030052,75222.45
199,"APD 50",75.75,-10.5285637079078,75256.9
199,"APD 90",125.050000000003,-49.041744575675,75306.2
200,"APD 20",37.9499999999971,18.9514146742341,75564.3
200,"APD 50",72.9499999999971,-10.2233879482583,75599.3
200,"APD 90",121.150000000009,-49.041744575675,75647.5
201,"APD 20",39.5500000000029,18.7988267944093,75919.9
201,"APD 50",76.3000000000029,-10.4980461319429,75956.65
201,"APD 90",125.800000000003,-49.5605433670792,76006.15
202,"APD 20",38.9499999999971,18.0664049712505,76266.15
202,"APD 50",74.0500000000029,-10.7421867396625,76301.25
202,"APD 90",123.349999999991,-49.2248500314647,76350.55
203,"APD 20",37.3500000000058,18.0969225472155,76586.4
203,"APD 50",71.75,-10.7421867396625,76620.8
203,"APD 90",121.600000000006,-49.2858851833946,76670.65
204,"APD 20",37.6999999999971,18.1884752751103,76932.3
204,"APD 50",72.9499999999971,-10.6201164358027,76967.55
204,"APD 90",122.050000000003,-49.1027797276049,77016.65
205,"APD 20",41.9500000000116,18.9208970982691,77274.5
205,"APD 50",76.5,-10.406493404048,77309.05
205,"APD 90",126.950000000012,-49.3469203353245,77359.5
206,"APD 20",37.1000000000058,16.9677722365123,77631.7
206,"APD 50",69.4499999999971,-11.657714018611,77664.05
206,"APD 90",120.550000000003,-49.8962367026936,77715.15
207,"APD 20",34.6999999999971,16.4184558691432,77996.2
207,"APD 50",67.0499999999884,-11.9934073542254,78028.55
207,"APD 90",118.799999999988,-49.8962367026936,78080.3
208,"APD 20",36.0500000000029,17.6696764837062,78335.15
208,"APD 50",71.0500000000029,-11.0778800752769,78370.15
208,"APD 90",120,-49.4384730632194,78419.1
209,"APD 20",38.0999999999913,19.4091783137084,78674.6
209,"APD 50",74.5,-10.0097649165037,78711
209,"APD 90",125.149999999994,-49.3164027593596,78761.65
210,"APD 20",34.8500000000058,18.6767564905495,79009.4
210,"APD 50",70.1000000000058,-10.4675285559779,79044.65
210,"APD 90",123.650000000009,-49.3774379112895,79098.2
211,"APD 20",34.3500000000058,17.6391589077412,79360.65
211,"APD 50",66.8500000000058,-11.047362499312,79393.15
211,"APD 90",118.25,-49.4689906391843,79444.55
212,"APD 20",33.6999999999971,17.761229211601,79686.15
212,"APD 50",66.8499999999913,-10.9252921954522,79719.3
212,"APD 90",117.300000000003,-49.1332973035699,79769.75
213,"APD 20",34.3499999999913,17.150877692302,80022.8
213,"APD 50",69.6999999999971,-11.2915031070316,80058.15
213,"APD 90",121.75,-49.041744575675,80110.2
214,"APD 20",36.2999999999884,18.0664049712505,80356.8
214,"APD 50",68.3499999999913,-10.6506340117676,80388.85
214,"APD 90",121.399999999994,-48.9501918477802,80441.9
215,"APD 20",35.5500000000029,17.5781237558113,80692.1
215,"APD 50",67.8500000000058,-10.9863273473821,80724.4
215,"APD 90",117.450000000012,-49.1332973035699,80774
216,"APD 20",31.5,16.1437976854587,81026.35
216,"APD 50",65.3000000000029,-11.9628897782605,81060.15
216,"APD 90",119,-49.3164027593596,81113.85
217,"APD 20",30.5,15.4724110142298,81427.6
217,"APD 50",61.3500000000058,-12.2070303859801,81458.45
217,"APD 90",113.100000000006,-48.9807094237451,81510.2
218,"APD 20",32.5999999999913,17.181395268267,81746.85
218,"APD 50",67.5,-11.0778800752769,81781.75
218,"APD 90",120.699999999997,-48.7670863919905,81834.95
219,"APD 20",33.6999999999971,17.4560534519515,82086.85
219,"APD 50",65.3500000000058,-10.9558097714171,82118.5
219,"APD 90",117.600000000006,-48.9501918477802,82170.75
220,"APD 20",33.4499999999971,16.9677722365123,82413.55
220,"APD 50",67.9000000000087,-11.4746085628213,82448
220,"APD 90",119.600000000006,-49.3164027593596,82499.7
221,"APD 20",34.4499999999971,17.7001940596711,82756.6
221,"APD 50",68.3999999999942,-10.8032218915924,82790.55
221,"APD 90",118.899999999994,-48.9501918477802,82841.05
222,"APD 20",29.9000000000087,15.6555164700195,83145.2
222,"APD 50",63,-12.26806553791,83178.3
222,"APD 90",113.75,-49.5300257911142,83229.05
223,"APD 20",36.1499999999942,18.1274401231804,83480.65
223,"APD 50",72.5999999999913,-10.8337394675573,83517.1
223,"APD 90",120.799999999988,-49.4384730632194,83565.3
224,"APD 20",33.5,18.4936510347598,83813.5
224,"APD 50",69.25,-10.9558097714171,83849.25
224,"APD 90",120.25,-50.3540003421679,83900.25
225,"APD 20",40.75,19.1040025540588,84138.85
225,"APD 50",75.6500000000087,-10.6201164358027,84173.75
225,"APD 90",124.650000000009,-50.292965190238,84222.75
226,"APD 20",36.6499999999942,18.6767564905495,84481.15
226,"APD 50",73.25,-11.016844923347,84517.75
226,"APD 90",122.549999999988,-50.7507288297122,84567.05
227,"APD 20",39.6999999999971,18.0969225472155,84848.85
