"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
37,42.2,168.746940227135
38,38.4,213.790883400162
39,38.8,170.867911806082
40,38.8,212.844838523222
41,38.6,186.996451079087
