"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
20,5.7,287.499979918356
21,5.7,288.999979813583
22,5.7,277.999980581924
23,5.7,278.999980512075
24,5.7,286.999979953281
