"Sweep (n)","APD","APD value (ms)","APD value (mV)"
337,"APD 20",1.4,32.1999977508561
337,"APD 50",10,-5.69999960185962
337,"APD 90",34.3,-56.6499960430434
338,"APD 20",1.4,32.6999977159315
338,"APD 50",10.2,-5.59999960884454
338,"APD 90",34.3,-56.5999960465359
339,"APD 20",1.4,32.2999977438712
339,"APD 50",10,-6.09999957391994
339,"APD 90",34,-56.8499960290736
340,"APD 20",1.4,32.4499977333938
340,"APD 50",10.1,-5.69999960185962
340,"APD 90",34,-56.799996032566
341,"APD 20",1.5,32.2499977473636
341,"APD 50",10.2,-5.549999612337
341,"APD 90",34,-56.6999960395509
