"Sweep (n)","APD","APD value (ms)","APD value (mV)"
264,"APD 20",1.6,20.8999985401519
264,"APD 50",8.6,-18.3499987182674
264,"APD 90",34.5,-69.9999951105567
265,"APD 20",1.6,20.5499985645992
265,"APD 50",8.6,-18.0499987392221
265,"APD 90",34.7,-69.8999951175416
266,"APD 20",1.6,20.6499985576142
266,"APD 50",8.5,-18.1499987322372
266,"APD 90",34.8,-69.9999951105567
267,"APD 20",1.6,20.4999985680916
267,"APD 50",8.6,-18.1999987287447
267,"APD 90",35,-69.8499951210341
268,"APD 20",1.6,20.4499985715841
268,"APD 50",8.5,-18.0999987357297
268,"APD 90",35.1,-70.1499951000793
