"Sweep (n)","APD","APD value (ms)","APD value (mV)"
481,"APD 20",1.7,24.699998274725
481,"APD 50",7.9,-11.6499991862569
481,"APD 90",32.1,-60.2999957880939
482,"APD 20",1.7,24.699998274725
482,"APD 50",7.9,-11.9499991653022
482,"APD 90",32.1,-60.2999957880939
483,"APD 20",1.7,24.4999982886949
483,"APD 50",7.9,-11.8999991687946
483,"APD 90",32.1,-60.1999957950788
484,"APD 20",1.7,24.6499982782175
484,"APD 50",7.9,-11.6499991862569
484,"APD 90",32,-60.1999957950788
485,"APD 20",1.7,24.7499982712326
485,"APD 50",7.9,-11.5499991932419
485,"APD 90",32.2,-60.1499957985712
