"Sweep (n)","APD","APD value (ms)","APD value (mV)"
463,"APD 20",0.500000000000002,39.9499972095249
463,"APD 50",3.1,-1.19999991618097
463,"APD 90",21.3,-56.8999960255811
464,"APD 20",0.500000000000002,37.4999973806554
464,"APD 50",3.1,-1.54999989173376
464,"APD 90",21.3,-56.799996032566
465,"APD 20",0.4,43.199996982515
465,"APD 50",3,-0.849999940628189
465,"APD 90",21.3,-56.8499960290736
466,"APD 20",0.5,37.7499973631931
466,"APD 50",3,-0.699999951105567
466,"APD 90",21.3,-56.8999960255811
467,"APD 20",0.400000000000002,41.1999971222134
467,"APD 50",3,-1.19999991618097
467,"APD 90",21.3,-56.799996032566
