"Sweep (n)","APD","APD value (ms)","APD value (mV)"
135,"APD 20",2.5,33.5499976565597
135,"APD 50",14.8,-5.94999958439732
135,"APD 90",44.1,-58.8499958893752
136,"APD 20",2.6,33.1999976810069
136,"APD 50",14.8,-6.2999995599501
136,"APD 90",44.3,-58.8499958893752
137,"APD 20",2.5,33.4499976635446
137,"APD 50",14.9,-6.24999956344256
137,"APD 90",44.4,-58.8999958858827
138,"APD 20",2.5,33.3999976670371
138,"APD 50",14.8,-5.99999958090486
138,"APD 90",44.3,-58.7999958928676
139,"APD 20",2.5,33.4999976600521
139,"APD 50",14.7,-5.94999958439732
139,"APD 90",44.3,-58.8499958893752
