"Sweep (n)","Ediast (mV)"
10,-74.5249947944891
11,-74.49749479641
12,-74.4749947979816
13,-74.3149948091575
14,-74.2674948124753
15,-74.2474948138723
16,-74.2099948164916
17,-74.2099948164916
18,-74.272494812126
19,-74.3274948082843
