"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
391,8.7,290.499979708811
392,8.7,283.999980162831
393,9,275.999980721625
394,8.6,290.999979673882
395,8.6,291.999979604032
396,9,277.999980581926
397,8.9,276.99998065177
398,8.7,286.999979953284
399,8.9,289.999979743731
400,8.3,290.499979708806
