"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
6,12.6,140.624993320673
7,12.6,138.549798106739
8,12.4,155.334465278258
9,12.4,155.471794373298
10,12.4,140.686028474021
