"Sweep (n)","dV/dt max x (s)","dV/dt max y (V/s)"
1,152.1,123.291009768963
2,141.35,128.173822036895
3,147.65,126.953118969877
4,136.8,117.187494433999
5,135.35,118.408197500482
6,137.05,111.08397909839
7,132.7,109.863276031375
8,136.5,114.746088299436
9,138.9,107.421869897344
10,134.35,107.421869897344
11,136.3,98.8769484291365
12,106.85,92.7734330940046
13,142.55,93.9941361618859
14,133.65,101.318354562268
15,124.700000000001,103.759760696298
16,119.5,93.9941361601762
17,110.95,96.4355422942067
18,129.25,92.7734330931609
18,129.3,92.7734330931609
19,117.9,86.669917759661
20,135.55,86.6699177580845
21,110.400000000001,86.6699177580845
22,114.75,84.2285116240539
23,116.200000000001,85.4492146910692
24,116.450000000001,90.3320269591303
25,106.1,83.0078085570387
26,117.45,74.4628870879317
26,117.5,74.4628870879317
27,119.35,80.5664024244736
28,107.85,90.3320269607735
29,123.85,76.9042932205634
30,108.800000000001,79.3456993545496
31,110.950000000001,79.3456993574361
32,118.449999999999,73.2421840222487
33,106.700000000001,68.3593717540988
34,116.550000000001,74.4628870865773
35,101.799999999999,73.2421840222488
36,114.15,65.9179656200239
37,98.4500000000007,81.7871054915111
38,108.75,69.5800748211363
39,110.75,68.3593717516119
40,118.700000000001,63.4765594859489
41,96.6499999999996,72.0214809552113
42,113.25,67.1386686870614
43,108.5,64.6972625529864
44,111.049999999999,68.3593717540988
45,119.75,62.2558564189114
45,119.9,62.2558564189114
46,103.85,68.3593717540988
47,115.200000000001,65.9179656176258
48,121.85,64.6972625506327
49,118.799999999999,67.1386686870614
50,114.450000000001,64.6972625506327
51,94.8500000000004,57.3730441486743
52,85.5,53.7109349496491
53,99.1499999999996,37.8417950781618
54,103.549999999999,32.9589828100119
54,103.649999999998,32.9589828100119
55,97.6500000000015,37.8417950754085
56,88.1999999999971,36.6210920111244
57,99.4000000000015,36.6210920111244
58,92.25,45.1660134803867
59,101.549999999999,47.6074196144617
60,100.549999999999,43.9453104133493
61,96.25,43.9453104133493
61,96.4000000000015,43.9453104133493
62,99.1000000000022,41.5039042762545
63,98.75,43.9453104101518
64,97.4000000000015,46.3867165474242
65,104.799999999999,42.7246073463118
66,104.599999999999,45.1660134803867
67,109,39.0624981451993
68,110.5,43.9453104133492
69,97.2999999999993,46.3867165474242
70,99.5999999999985,45.1660134803867
70,99.6499999999978,45.1660134803867
71,99.75,40.2832012122368
72,100.400000000001,43.9453104101518
73,94.3999999999978,45.1660134803867
74,96.3999999999978,34.1796858770494
75,102.900000000001,42.7246073463118
76,102.650000000001,37.8417950781619
77,100.5,30.517576675937
78,106.5,32.9589828100119
79,92.1499999999978,35.4003889440869
80,103.75,40.2832012122368
81,84.3999999999978,35.4003889440869
82,99.5499999999993,36.6210920111244
