"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","STV","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18703043",-73.973494833011,47.9899966479374,121.963491480948,259.599981867151,-33.2999976740218,0.176776695296638,1.36,10.12,35.64
"18703047",-71.9719949728141,57.0199960171992,128.991990990013,272.299980980066,-27.5999980721624,0.252201418623203,1.76,13.84,42.1
"18703054",-68.3804952236775,69.4599951482753,137.840490371953,300.299979024289,-54.7999961722646,0.202703943940144,0.7,7.92,35.88
"18703061",-73.7829948463172,56.169996076571,129.952990922888,318.499977753034,-33.499997660052,0.235702260395517,1.08,9.4,31.3
"18704029",-75.2224947457693,-39.3499972514344,35.8724974943349,5.74999959836716,-55.999996088445,0.0164991582276861,0.199999999999999,0.399999999999999,13.66
"18704035",-72.5119636850977,46.2999967659825,118.81196045108,264.29998153886,-13.0999990849757,0.23805928299947,4.02,17.8,38.72
"18704041",-60.2534957913418,41.349997111736,101.603492903078,181.199987343328,-7.66666613115626,0.23334523779156,5.54,16.64,47.58
"18704045",-75.5399634735944,77.6299945776074,153.169958051202,252.799982342128,-62.5999956274404,0.339411254969542,0.68,22.02,63.52
"18704049",-74.0259948293439,56.4299960584102,130.455990887754,268.799981224536,-56.4999960535205,0.136707311029399,0.56,4.06,21.94
"18704054",-74.3559948062936,59.8799958174305,134.235990623724,281.899980309517,-40.4999971711083,0.193275853524323,1.3,13.76,42.24
"18704058",-74.6074947887266,51.9699963699376,126.577491158664,324.199977354894,-16.3999988544733,0.24277332820738,4.94,19.04,44.46
"18710040",-70.6889950624306,25.5299982167502,96.2189932791808,167.599988293278,-13.7999990360812,0.160277537068951,2.3,10.14,28.38
"18710044",-67.4999952851797,46.309996765284,113.809992050464,284.099980155844,-22.7999984074387,0.254558441227157,1.54,10.94,39.22
"18710048",-56.6299960444404,6.36999955506066,62.999995599501,56.2999960674909,-4.79999966472394,0.266343554246932,3.5,11.74,30.52
"18710052",-72.8204949135471,45.1699968449121,117.990491758459,274.299980840367,-22.4166651008808,0.315841028929991,1.42,10.14,35.86
