"Sweep (n)","APD","APD value (ms)","APD value (mV)"
162,"APD 20",12.8,29.3701157924944
162,"APD 50",23.4,-5.23071264217948
162,"APD 90",86,-52.224728964771
163,"APD 20",12.4,29.595945859893
163,"APD 50",23.4,-5.57556125861255
163,"APD 90",86.4,-51.8371557409922
164,"APD 20",12.8,29.3487534888215
164,"APD 50",23.4,-5.68847629231187
164,"APD 90",87,-52.7008031609087
165,"APD 20",12.6,29.4372544611804
165,"APD 50",23,-5.41992161756754
165,"APD 90",87.2,-52.3010229064597
166,"APD 20",12.8,29.1229234214229
166,"APD 50",23.4,-5.97534151306151
166,"APD 90",87.6,-52.136227992412
