"Sweep (n)","APD","APD value (ms)","APD value (mV)"
89,"APD 20",23.4,26.0894762998789
89,"APD 50",43,-6.80541959863491
89,"APD 90",141.8,-50.9399389867327
90,"APD 20",23.8,25.6317126497465
90,"APD 50",42,-6.2164303687979
90,"APD 90",116.4,-48.5656715213794
91,"APD 20",23.8,25.8941638091557
91,"APD 50",43.2,-6.32019012949458
91,"APD 90",134,-49.6948218583726
92,"APD 20",24.2,25.5523669503902
92,"APD 50",43,-6.71997038394353
92,"APD 90",118.4,-49.3499732419396
93,"APD 20",23,26.2695300022643
93,"APD 50",43.4,-6.19506806512506
93,"APD 90",136.8,-49.6185279166839
