"Sweep (n)","APD","APD value (ms)","APD value (mV)"
5,"APD 20",32.6,25.5279528890498
5,"APD 50",58.4,-4.40978982960872
5,"APD 90",105.6,-44.1040018114223
6,"APD 20",32,25.0671374812499
6,"APD 50",56.6,-4.84619117606827
6,"APD 90",105.6,-44.6502664339136
7,"APD 20",29.4,25.0854480272552
7,"APD 50",55.4,-4.85229469140337
7,"APD 90",105.8,-44.4457986701878
8,"APD 20",29.6,24.9481189322154
8,"APD 50",55.6,-4.63561989700737
8,"APD 90",104.6,-44.2169168451216
9,"APD 20",29.8,24.2645252146844
9,"APD 50",54,-4.83398414539807
9,"APD 90",104.4,-43.9269998667045
