"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
1,"APD 10",18.4,31.9213852025656,466.45
1,"APD 30",54.3,12.5732415903031,502.35
1,"APD 50",75.75,-6.77490202195942,523.8
1,"APD 70",95.3,-26.1230456342219,543.35
1,"APD 90",120.3,-45.3491189397824,568.35
2,"APD 10",20.5500000000001,33.6303694963932,775.4
2,"APD 30",59.1,13.6108391972698,813.95
2,"APD 50",80.45,-6.46972625520449,835.3
2,"APD 70",99.45,-26.6113268610298,854.3
2,"APD 90",126.95,-46.6308571601531,881.8
3,"APD 10",20.7,32.7758773494794,1107.05
3,"APD 30",59.4000000000001,13.1225579704619,1145.75
3,"APD 50",80.8499999999999,-6.34765594850252,1167.2
3,"APD 70",100.85,-26.0009753275199,1187.2
3,"APD 90",126.6,-45.6542947065374,1212.95
4,"APD 10",18.9499999999998,32.1044906626185,1421.75
4,"APD 30",56.6499999999999,12.3901361302501,1459.45
4,"APD 50",77.0999999999999,-7.08007778871435,1479.9
4,"APD 70",97.3,-26.6113268610298,1500.1
4,"APD 90",124.1,-46.3256813933982,1526.9
5,"APD 10",20.5,31.6772445891616,1758.6
5,"APD 30",55.8,12.3291009768991,1793.9
5,"APD 50",76,-6.95800748201238,1814.1
5,"APD 70",95.7,-26.1840807875729,1833.8
5,"APD 90",122.25,-45.4101540931334,1860.35
6,"APD 10",20.25,32.2875961226715,2085.85
6,"APD 30",57.2999999999997,12.817382203707,2122.9
6,"APD 50",79,-6.77490202195942,2144.6
6,"APD 70",98.7999999999997,-26.2451159409239,2164.4
6,"APD 90",123.45,-45.7763650132393,2189.05
7,"APD 10",19.9000000000001,32.2875961226715,2417.55
7,"APD 30",56.7000000000003,12.756347050356,2454.35
7,"APD 50",78.8500000000004,-6.77490202195942,2476.5
7,"APD 70",98.4500000000003,-26.3671862476259,2496.1
7,"APD 90",124.85,-45.7763650132393,2522.5
8,"APD 10",19.6999999999998,32.4707015827244,2744.95
8,"APD 30",57.8999999999996,12.939452510409,2783.15
8,"APD 50",79.4499999999998,-6.53076140855548,2804.7
8,"APD 70",99.4999999999995,-26.0009753275199,2824.75
8,"APD 90",126.2,-45.4711892464844,2851.45
9,"APD 10",20.9500000000003,31.3720688224067,3067.45
9,"APD 30",56.25,12.3901361302501,3102.75
9,"APD 50",77.0500000000002,-6.59179656190646,3123.55
9,"APD 70",96.5500000000002,-25.634764407414,3143.05
9,"APD 90",122.45,-44.5556619462196,3168.95
10,"APD 10",19.5499999999997,30.7006821355458,3398.15
10,"APD 30",53.0999999999999,11.7797845967403,3431.7
10,"APD 50",74.25,-7.14111294206534,3452.85
