"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
10,"APD 90",138.45,-44.3725564861667,5199.45
11,"APD 10",30.2000000000007,24.9633777205532,5621.7
11,"APD 30",65.4000000000005,7.62939416887322,5656.9
11,"APD 50",89,-9.76562453615772,5680.5
11,"APD 70",109.950000000001,-26.9775377811357,5701.45
11,"APD 90",136.950000000001,-44.3115213328157,5728.45
12,"APD 10",30.6499999999996,24.8413074138512,6186.85
12,"APD 30",66.75,7.32421840211829,6222.95
12,"APD 50",90.9499999999998,-10.1928706096146,6247.15
12,"APD 70",112.549999999999,-27.7709947746985,6268.75
12,"APD 90",142.75,-45.2270486330805,6298.95
13,"APD 10",31.5,25.817869867467,6695.3
13,"APD 30",66.9000000000005,8.54492146913801,6730.7
13,"APD 50",90.8500000000004,-8.85009723589294,6754.65
13,"APD 70",113.5,-26.1840807875729,6777.3
13,"APD 90",143,-43.3959940325509,6806.8
14,"APD 10",31.8999999999996,25.573729254063,7250.3
14,"APD 30",67.8499999999995,8.23974570238308,7286.25
14,"APD 50",92.3000000000002,-9.09423784929688,7310.7
14,"APD 70",115.65,-26.4892565543278,7334.05
14,"APD 90",146.15,-43.8232401060078,7364.55
15,"APD 10",25,22.1557606664078,7732.4
15,"APD 30",55.6999999999998,6.10351533509858,7763.1
15,"APD 50",78.5999999999995,-10.0708003029127,7786
15,"APD 70",101.799999999999,-26.1840807875729,7809.2
15,"APD 90",132.099999999999,-42.2363261188822,7839.5
16,"APD 10",25.3000000000011,22.3999012798118,8336.9
16,"APD 30",57,6.53076140855548,8368.6
16,"APD 50",79.75,-9.39941361605181,8391.35
16,"APD 70",101.400000000001,-25.2075183339571,8413
16,"APD 90",128.150000000001,-40.9545878985114,8439.75
17,"APD 10",25.8499999999985,20.4467763725802,9067.35
17,"APD 30",54.75,4.88281226807886,9096.25
17,"APD 50",75.5499999999993,-10.6811518364225,9117.05
17,"APD 70",98.1999999999989,-26.1840807875729,9139.7
17,"APD 90",129.65,-41.8090800454253,9171.15
18,"APD 10",24.8999999999996,20.9350575993881,9597.65
18,"APD 30",54.5499999999993,5.43212864823773,9627.3
18,"APD 50",77.75,-9.88769484285969,9650.5
18,"APD 70",98.7999999999993,-25.3906237940101,9671.55
18,"APD 90",127.199999999999,-40.7714824384585,9699.95
19,"APD 10",27.3999999999996,21.484373979547,10123.9
19,"APD 30",56.5499999999993,5.67626926164168,10153.05
19,"APD 50",78.3499999999985,-9.82665968950871,10174.85
19,"APD 70",99.6999999999989,-25.5126941007121,10196.2
19,"APD 90",127.299999999999,-41.1376933585644,10223.8
20,"APD 10",23.75,19.2260733055605,10696.55
20,"APD 30",53.25,4.02832012116506,10726.05
20,"APD 50",75.25,-11.2304682165814,10748.05
20,"APD 70",98.2999999999993,-26.4282214009768,10771.1
20,"APD 90",129.950000000001,-41.7480448920743,10802.75
21,"APD 10",26.4500000000007,22.3388661264608,11210.9
21,"APD 30",57.3999999999996,6.46972625520449,11241.85
