"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
133,316.199999999997,-4.27246063546605
134,161.5,-3.66210911611379
135,156,-3.66210911611379
136,239.299999999996,-4.88281215481834
137,224.550000000003,-4.8828121541078
138,179.699999999997,-4.88281215410787
139,225.949999999997,-4.27246063546619
140,142.699999999997,-4.27246063484434
141,149,-4.27246063546608
142,151.050000000003,-4.88281215410782
143,230.049999999996,-4.27246063546605
144,128.699999999997,-4.27246063546606
145,312.899999999994,-4.27246063546619
146,210.5,-4.88281215481834
147,116.799999999996,-4.27246063546605
148,107,-4.88281215410787
149,128.5,-4.27246063484432
150,15.7000000000044,-4.27246063484432
151,196.599999999999,-4.27246063546605
152,232.100000000006,-6.10351519263475
153,139.650000000001,-4.8828121541078
154,252.399999999994,-4.27246063546605
155,193.75,-4.27246063484432
156,184.5,-4.27246063546608
157,196.899999999994,-4.27246063546605
158,207.5,-4.8828121541078
159,2.15000000000146,-4.88281215481834
160,162.549999999996,-4.27246063546607
161,151.349999999999,-3.66210911611378
162,160.5,-4.27246063484434
163,161.950000000004,-4.88281215410783
164,167.949999999997,-4.27246063546608
165,135.449999999997,-3.66210911611379
166,177.800000000003,-4.27246063484434
167,219.400000000001,-4.88281215481834
168,190.949999999997,-5.49316367337127
169,50,-4.88281215481848
170,199.599999999999,-14.0380849451028
171,167.599999999999,-4.27246063546608
172,158.199999999997,-4.88281215481836
173,161.299999999996,-4.88281215481841
174,282.700000000004,-4.27246063484432
175,201.5,-4.27246063546605
176,144.5,-4.27246063484432
177,196.75,-4.8828121541078
178,56.6000000000058,-4.27246063484432
179,212.599999999999,-4.8828121541078
180,175.299999999996,-4.88281215481834
181,193.650000000001,-4.27246063546612
182,161.299999999996,-4.27246063546605
183,250.449999999997,-4.27246063546605
184,189.450000000004,-4.8828121541078
185,207.300000000003,-4.27246063484439
186,186.200000000004,-5.49316367337127
187,14.3999999999942,-4.27246063608777
188,154.449999999997,-4.88281215552888
189,163.550000000003,-4.27246063484436
190,176.850000000006,-5.49316367337131
191,35.5500000000029,-4.27246063484446
192,160.550000000003,-4.27246063484432
193,232.949999999997,-4.27246063484432
