"Sweep (n)","APD","APD value (ms)","APD value (mV)"
44,"APD 20",5.7,31.7499977822882
44,"APD 50",30.2,-5.34999962630684
44,"APD 90",70.5,-54.8499961687719
45,"APD 20",5.4,32.1499977543485
45,"APD 50",29.4,-5.09999964376913
45,"APD 90",70.7,-54.8999961652795
46,"APD 20",5.6,32.0499977613335
46,"APD 50",29.8,-5.14999964027667
46,"APD 90",70.4,-54.9999961582946
47,"APD 20",5.7,31.7999977787958
47,"APD 50",30.2,-5.74999959836716
47,"APD 90",71.3,-55.8499960989228
48,"APD 20",5,32.2999977438712
48,"APD 50",28,-5.99999958090486
48,"APD 90",71,-57.0999960116113
