"Sweep (n)","APD","APD value (ms)","APD value (mV)"
39,"APD 20",1.2,28.9999979743735
39,"APD 50",7.9,-7.8999994481914
39,"APD 90",30.5,-57.2999959976414
40,"APD 20",1.2,28.4499980127906
40,"APD 50",7.8,-7.79999945517632
40,"APD 90",30.3,-57.1999960046263
41,"APD 20",1.1,29.4999979394489
41,"APD 50",7.8,-7.94999944469894
41,"APD 90",30.3,-57.0499960151037
42,"APD 20",1.2,28.6499979988207
42,"APD 50",7.8,-7.69999946216124
42,"APD 90",30.4,-56.7499960360585
43,"APD 20",1.2,28.2499980267604
43,"APD 50",7.9,-7.8999994481914
43,"APD 90",30.9,-56.8499960290736
