"Sweep (n)","APD","APD value (ms)","APD value (mV)"
80,"APD 20",1.3,29.3499979499263
80,"APD 50",9.2,-10.0999992945232
80,"APD 90",26.1,-62.1499956588729
81,"APD 20",1.3,29.599997932464
81,"APD 50",9.2,-9.7499993189704
81,"APD 90",26.1,-62.2499956518879
82,"APD 20",1.3,28.6499979988207
82,"APD 50",9,-9.94999930500056
82,"APD 90",25.8,-62.1499956588729
83,"APD 20",1.3,28.8999979813584
83,"APD 50",8.9,-9.69999932246286
83,"APD 90",25.6,-62.1499956588729
84,"APD 20",1.3,29.0999979673886
84,"APD 50",9,-9.94999930500056
84,"APD 90",25.7,-62.0999956623653
