"Sweep (n)","APD","APD value (ms)","APD value (mV)"
6,"APD 20",4.5,27.8999980512076
6,"APD 50",20.3,-10.549999263091
6,"APD 90",44.5,-61.3999957112597
7,"APD 20",4.8,27.4499980826397
7,"APD 50",19.9,-10.549999263091
7,"APD 90",44.1,-61.2999957182447
8,"APD 20",4.7,27.5499980756548
8,"APD 50",20.3,-10.5999992595986
8,"APD 90",44.5,-61.3999957112597
9,"APD 20",4.4,27.5499980756548
9,"APD 50",20,-10.549999263091
9,"APD 90",44.6,-61.4499957077673
10,"APD 20",4.7,27.6499980686699
10,"APD 50",20.6,-10.6499992561061
10,"APD 90",45.1,-61.4499957077673
