"Time (ms)","Sweep 4. Voltage (mV)","Sweep 5. Voltage (mV)","Sweep 6. Voltage (mV)","Sweep 7. Voltage (mV)","Sweep 8. Voltage (mV)"
0,-88.1957965921744,-88.8061481256843,-82.3974570238308,-84.8388631578702,-87.8906208254195
0.5,-88.1957965921744,-88.8061481256843,-82.3974570238308,-84.8388631578702,-87.8906208254195
1,-87.8906208254195,-88.8061481256843,-82.3974570238308,-84.8388631578702,-87.8906208254195
1.5,-88.1957965921744,-88.8061481256843,-82.0922812570759,-84.5336873911153,-87.8906208254195
2,-88.1957965921744,-88.8061481256843,-82.0922812570759,-84.8388631578702,-87.8906208254195
2.5,-87.8906208254195,-88.5009723589294,-82.0922812570759,-84.8388631578702,-87.5854450586646
3,-88.1957965921744,-88.5009723589294,-82.0922812570759,-84.8388631578702,-87.5854450586646
3.5,-88.1957965921744,-88.5009723589294,-82.0922812570759,-84.5336873911153,-87.5854450586646
4,-88.1957965921744,-88.5009723589294,-82.0922812570759,-84.8388631578702,-87.5854450586646
4.5,-88.1957965921744,-88.5009723589294,-82.0922812570759,-84.8388631578702,-87.5854450586646
5,-88.1957965921744,-88.5009723589294,-81.7871054903209,-84.5336873911153,-87.5854450586646
5.5,-88.1957965921744,-88.8061481256843,-82.0922812570759,-84.5336873911153,-87.5854450586646
6,-88.1957965921744,-88.8061481256843,-81.7871054903209,-84.8388631578702,-87.5854450586646
6.5,-88.5009723589294,-88.8061481256843,-82.0922812570759,-84.5336873911153,-87.5854450586646
7,-88.5009723589294,-88.8061481256843,-82.0922812570759,-84.5336873911153,-87.5854450586646
7.5,-88.5009723589294,-88.8061481256843,-82.0922812570759,-84.5336873911153,-87.5854450586646
8,-88.5009723589294,-88.8061481256843,-82.0922812570759,-84.5336873911153,-87.5854450586646
8.5,-88.5009723589294,-88.8061481256843,-82.0922812570759,-84.5336873911153,-87.5854450586646
9,-88.5009723589294,-88.8061481256843,-82.0922812570759,-84.8388631578702,-87.5854450586646
9.5,-88.5009723589294,-89.1113238924392,-82.0922812570759,-84.8388631578702,-87.5854450586646
10,-88.5009723589294,-88.8061481256843,-82.3974570238308,-84.8388631578702,-87.5854450586646
10.5,-88.5009723589294,-89.1113238924392,-82.3974570238308,-84.8388631578702,-87.5854450586646
11,-88.5009723589294,-89.1113238924392,-82.0922812570759,-85.1440389246252,-87.5854450586646
11.5,-88.8061481256843,-89.1113238924392,-82.3974570238308,-85.1440389246252,-87.5854450586646
12,-88.8061481256843,-89.1113238924392,-82.3974570238308,-85.1440389246252,-87.8906208254195
12.5,-88.8061481256843,-89.1113238924392,-82.3974570238308,-84.8388631578702,-87.8906208254195
13,-88.8061481256843,-89.1113238924392,-82.3974570238308,-85.1440389246252,-87.8906208254195
13.5,-88.5009723589294,-89.1113238924392,-82.3974570238308,-85.1440389246252,-87.8906208254195
14,-88.8061481256843,-89.1113238924392,-82.7026327905857,-85.1440389246252,-87.8906208254195
14.5,-88.5009723589294,-89.1113238924392,-82.3974570238308,-85.1440389246252,-87.8906208254195
15,-88.5009723589294,-89.1113238924392,-82.3974570238308,-85.4492146913801,-87.8906208254195
15.5,-88.5009723589294,-89.1113238924392,-82.3974570238308,-85.4492146913801,-87.8906208254195
16,-88.5009723589294,-89.1113238924392,-82.3974570238308,-85.1440389246252,-88.1957965921744
16.5,-88.5009723589294,-88.8061481256843,-82.3974570238308,-85.4492146913801,-88.1957965921744
17,-88.1957965921744,-88.8061481256843,-82.3974570238308,-85.4492146913801,-88.1957965921744
17.5,-88.1957965921744,-88.8061481256843,-82.3974570238308,-85.1440389246252,-88.1957965921744
18,-88.5009723589294,-88.8061481256843,-82.3974570238308,-85.1440389246252,-88.1957965921744
18.5,-88.1957965921744,-88.8061481256843,-82.3974570238308,-85.1440389246252,-88.1957965921744
19,-88.1957965921744,-88.8061481256843,-82.3974570238308,-85.1440389246252,-87.8906208254195
19.5,-88.1957965921744,-88.8061481256843,-82.3974570238308,-85.1440389246252,-87.8906208254195
20,-88.1957965921744,-88.8061481256843,-82.0922812570759,-85.1440389246252,-88.1957965921744
20.5,-87.8906208254195,-88.5009723589294,-82.3974570238308,-85.4492146913801,-87.8906208254195
21,-87.8906208254195,-88.5009723589294,-82.3974570238308,-85.1440389246252,-87.8906208254195
21.5,-87.8906208254195,-88.5009723589294,-82.0922812570759,-85.1440389246252,-87.8906208254195
22,-87.8906208254195,-88.5009723589294,-82.0922812570759,-85.1440389246252,-87.8906208254195
22.5,-87.8906208254195,-88.5009723589294,-81.7871054903209,-84.8388631578702,-87.8906208254195
23,-87.8906208254195,-88.1957965921744,-82.0922812570759,-84.8388631578702,-87.8906208254195
23.5,-87.8906208254195,-88.1957965921744,-82.0922812570759,-84.8388631578702,-87.8906208254195
24,-87.8906208254195,-88.5009723589294,-81.7871054903209,-84.8388631578702,-87.5854450586646
24.5,-88.1957965921744,-88.5009723589294,-81.7871054903209,-84.8388631578702,-87.5854450586646
25,-88.1957965921744,-88.1957965921744,-82.0922812570759,-84.8388631578702,-87.5854450586646
25.5,-88.1957965921744,-88.5009723589294,-81.7871054903209,-84.8388631578702,-87.5854450586646
26,-88.1957965921744,-88.5009723589294,-82.0922812570759,-84.8388631578702,-87.5854450586646
26.5,-88.1957965921744,-88.5009723589294,-82.0922812570759,-84.8388631578702,-87.5854450586646
27,-88.1957965921744,-88.5009723589294,-82.0922812570759,-84.8388631578702,-87.5854450586646
27.5,-88.1957965921744,-88.5009723589294,-82.0922812570759,-85.1440389246252,-87.5854450586646
28,-88.5009723589294,-88.5009723589294,-82.3974570238308,-84.8388631578702,-87.5854450586646
28.5,-88.1957965921744,-88.8061481256843,-82.0922812570759,-85.1440389246252,-87.5854450586646
29,-88.1957965921744,-88.8061481256843,-82.0922812570759,-85.1440389246252,-87.5854450586646
29.5,-88.5009723589294,-88.8061481256843,-82.3974570238308,-85.1440389246252,-87.5854450586646
30,-88.5009723589294,-88.5009723589294,-82.3974570238308,-85.1440389246252,-87.5854450586646
30.5,-88.5009723589294,-88.8061481256843,-82.3974570238308,-85.1440389246252,-87.8906208254195
31,-88.5009723589294,-88.8061481256843,-82.3974570238308,-85.1440389246252,-87.5854450586646
31.5,-88.5009723589294,-88.8061481256843,-82.3974570238308,-85.1440389246252,-87.5854450586646
32,-88.5009723589294,-88.8061481256843,-82.7026327905857,-85.1440389246252,-87.8906208254195
32.5,-88.5009723589294,-88.8061481256843,-82.3974570238308,-85.1440389246252,-87.8906208254195
33,-88.5009723589294,-88.8061481256843,-82.3974570238308,-85.4492146913801,-87.8906208254195
33.5,-88.5009723589294,-88.8061481256843,-82.7026327905857,-85.4492146913801,-87.8906208254195
34,-88.5009723589294,-88.8061481256843,-82.7026327905857,-85.4492146913801,-87.8906208254195
34.5,-88.5009723589294,-88.8061481256843,-82.7026327905857,-85.4492146913801,-87.8906208254195
35,-88.5009723589294,-88.8061481256843,-82.7026327905857,-85.4492146913801,-87.8906208254195
35.5,-88.1957965921744,-88.8061481256843,-82.7026327905857,-85.754390458135,-88.1957965921744
36,-88.1957965921744,-88.8061481256843,-82.7026327905857,-85.754390458135,-88.1957965921744
36.5,-88.1957965921744,-88.8061481256843,-82.3974570238308,-85.754390458135,-87.8906208254195
37,-88.1957965921744,-88.5009723589294,-82.7026327905857,-85.4492146913801,-88.1957965921744
37.5,-88.1957965921744,-88.5009723589294,-82.3974570238308,-85.4492146913801,-88.1957965921744
38,-88.1957965921744,-88.8061481256843,-82.3974570238308,-85.4492146913801,-87.8906208254195
38.5,-88.1957965921744,-88.5009723589294,-82.3974570238308,-85.4492146913801,-88.1957965921744
39,-87.8906208254195,-88.1957965921744,-82.3974570238308,-85.4492146913801,-88.1957965921744
39.5,-88.1957965921744,-88.5009723589294,-82.3974570238308,-85.4492146913801,-88.1957965921744
40,-87.8906208254195,-88.5009723589294,-82.3974570238308,-85.4492146913801,-87.8906208254195
40.5,-87.8906208254195,-88.5009723589294,-82.3974570238308,-85.4492146913801,-87.8906208254195
41,-87.8906208254195,-88.1957965921744,-82.0922812570759,-85.4492146913801,-87.8906208254195
41.5,-87.8906208254195,-88.1957965921744,-82.0922812570759,-85.1440389246252,-87.8906208254195
42,-87.8906208254195,-88.1957965921744,-82.0922812570759,-85.4492146913801,-87.8906208254195
42.5,-87.8906208254195,-88.1957965921744,-82.0922812570759,-85.1440389246252,-87.8906208254195
43,-87.8906208254195,-88.1957965921744,-82.0922812570759,-85.1440389246252,-87.8906208254195
43.5,-87.8906208254195,-88.1957965921744,-82.0922812570759,-85.1440389246252,-87.8906208254195
44,-87.8906208254195,-88.1957965921744,-82.0922812570759,-84.8388631578702,-87.8906208254195
