"Time (ms)","Sweep 9. Voltage (mV)","Sweep 10. Voltage (mV)","Sweep 11. Voltage (mV)","Sweep 12. Voltage (mV)","Sweep 13. Voltage (mV)"
18.5,-79.3456993562815,-78.7353478227716,-77.8198205225069,-79.0405235895266,-79.3456993562815
19,-79.3456993562815,-79.0405235895266,-77.8198205225069,-79.0405235895266,-79.3456993562815
19.5,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.6508751230364
20,-79.0405235895266,-79.0405235895266,-78.1249962892618,-79.3456993562815,-79.6508751230364
20.5,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.3456993562815
21,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.3456993562815
21.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.6508751230364
22,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.6508751230364
22.5,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.3456993562815,-79.3456993562815
23,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.6508751230364
23.5,-79.3456993562815,-79.0405235895266,-78.1249962892618,-79.3456993562815,-79.6508751230364
24,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.6508751230364
24.5,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.3456993562815,-79.6508751230364
25,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.6508751230364
25.5,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.6508751230364
26,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.6508751230364
26.5,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.6508751230364
27,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.3456993562815,-79.6508751230364
27.5,-79.0405235895266,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.6508751230364
28,-79.0405235895266,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.6508751230364
28.5,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.3456993562815
29,-79.0405235895266,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.6508751230364
29.5,-79.0405235895266,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.3456993562815
30,-79.0405235895266,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.6508751230364
30.5,-79.0405235895266,-78.4301720560167,-78.1249962892618,-78.7353478227716,-79.6508751230364
31,-79.0405235895266,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.3456993562815
31.5,-79.0405235895266,-78.4301720560167,-78.1249962892618,-78.7353478227716,-79.3456993562815
32,-79.0405235895266,-78.4301720560167,-77.8198205225069,-78.7353478227716,-79.3456993562815
32.5,-79.0405235895266,-78.4301720560167,-78.1249962892618,-78.7353478227716,-79.3456993562815
33,-79.0405235895266,-78.4301720560167,-78.1249962892618,-78.7353478227716,-79.3456993562815
33.5,-79.0405235895266,-78.7353478227716,-77.8198205225069,-78.7353478227716,-79.3456993562815
34,-79.0405235895266,-78.4301720560167,-78.1249962892618,-78.7353478227716,-79.0405235895266
34.5,-79.0405235895266,-78.7353478227716,-78.1249962892618,-78.7353478227716,-79.3456993562815
35,-79.0405235895266,-78.4301720560167,-78.1249962892618,-78.7353478227716,-79.3456993562815
35.5,-79.0405235895266,-78.4301720560167,-78.1249962892618,-79.0405235895266,-79.3456993562815
36,-79.0405235895266,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.3456993562815
36.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
37,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.3456993562815
37.5,-79.3456993562815,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.3456993562815
38,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
38.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
39,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
39.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
40,-79.0405235895266,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.6508751230364
40.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
41,-79.0405235895266,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
41.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.6508751230364
42,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.6508751230364
42.5,-79.0405235895266,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
43,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
43.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.6508751230364
44,-79.0405235895266,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.6508751230364
44.5,-79.0405235895266,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.6508751230364
45,-79.0405235895266,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
45.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
46,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
46.5,-79.0405235895266,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.6508751230364
47,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.6508751230364
47.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.6508751230364
48,-79.0405235895266,-78.7353478227716,-78.4301720560167,-78.7353478227716,-79.6508751230364
48.5,-79.0405235895266,-78.4301720560167,-78.1249962892618,-78.7353478227716,-79.3456993562815
49,-79.0405235895266,-78.7353478227716,-78.4301720560167,-78.7353478227716,-79.3456993562815
49.5,-79.0405235895266,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
50,-79.0405235895266,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
50.5,-79.0405235895266,-78.4301720560167,-78.4301720560167,-78.7353478227716,-79.3456993562815
51,-79.0405235895266,-78.7353478227716,-78.1249962892618,-79.0405235895266,-79.3456993562815
51.5,-79.0405235895266,-78.4301720560167,-78.1249962892618,-78.7353478227716,-79.3456993562815
52,-79.0405235895266,-78.4301720560167,-78.1249962892618,-78.7353478227716,-79.3456993562815
52.5,-79.0405235895266,-78.4301720560167,-78.1249962892618,-78.7353478227716,-79.3456993562815
53,-79.0405235895266,-78.4301720560167,-78.4301720560167,-78.7353478227716,-79.3456993562815
53.5,-79.0405235895266,-78.4301720560167,-78.1249962892618,-78.7353478227716,-79.0405235895266
54,-79.0405235895266,-78.7353478227716,-78.4301720560167,-78.7353478227716,-79.0405235895266
54.5,-79.0405235895266,-78.4301720560167,-78.4301720560167,-78.4301720560167,-79.3456993562815
55,-79.0405235895266,-78.7353478227716,-78.1249962892618,-78.7353478227716,-79.0405235895266
55.5,-79.0405235895266,-78.7353478227716,-78.1249962892618,-78.7353478227716,-79.0405235895266
56,-79.0405235895266,-78.7353478227716,-78.1249962892618,-78.7353478227716,-79.3456993562815
56.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-78.7353478227716,-79.3456993562815
57,-79.0405235895266,-78.7353478227716,-78.4301720560167,-78.7353478227716,-79.3456993562815
57.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-78.7353478227716,-79.3456993562815
58,-79.3456993562815,-78.7353478227716,-78.4301720560167,-78.7353478227716,-79.3456993562815
58.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-78.7353478227716,-79.3456993562815
59,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
59.5,-79.0405235895266,-78.7353478227716,-78.7353478227716,-78.7353478227716,-79.3456993562815
60,-79.0405235895266,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.6508751230364
60.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
61,-79.0405235895266,-78.7353478227716,-78.4301720560167,-78.7353478227716,-79.3456993562815
61.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-78.7353478227716,-79.6508751230364
62,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
62.5,-79.3456993562815,-78.7353478227716,-78.4301720560167,-78.7353478227716,-79.3456993562815
63,-79.0405235895266,-78.7353478227716,-78.4301720560167,-78.7353478227716,-79.3456993562815
63.5,-79.3456993562815,-79.0405235895266,-78.7353478227716,-79.0405235895266,-79.3456993562815
64,-79.3456993562815,-78.7353478227716,-78.4301720560167,-79.0405235895266,-79.3456993562815
64.5,-79.3456993562815,-79.0405235895266,-78.4301720560167,-78.7353478227716,-79.6508751230364
65,-79.0405235895266,-78.7353478227716,-78.4301720560167,-78.7353478227716,-79.6508751230364
65.5,-79.0405235895266,-78.7353478227716,-78.7353478227716,-79.0405235895266,-79.3456993562815
66,-75.9887659219773,-75.3784143884674,-75.3784143884674,-75.6835901552224,-76.2939416887322
66.5,-70.4956021203886,-69.8852505868787,-69.5800748201238,-69.8852505868787,-70.4956021203886
67,-65.3076140855548,-65.0024383187999,-64.6972625520449,-65.0024383187999,-65.6127898523097
67.5,-61.0351533509858,-60.7299775842308,-60.4248018174759,-60.7299775842308,-61.6455048844956
68,-57.6782199166816,-57.3730441499266,-57.0678683831717,-57.3730441499266,-57.9833956834365
68.5,-54.9316380158872,-54.6264622491323,-54.3212864823773,-54.6264622491323,-55.2368137826421
69,-52.7954076486027,-52.1850561150928,-51.8798803483379,-52.1850561150928,-52.7954076486027
69.5,-50.6591772813182,-50.3540015145633,-50.0488257478083,-50.0488257478083,-50.9643530480731
70,-48.8281226807886,-48.5229469140337,-47.9125953805238,-48.5229469140337,-49.1332984475435
70.5,-46.997068080259,-46.6918923135041,-46.0815407799943,-46.3867165467492,-47.302243847014
71,-45.1660134797295,-44.8608377129745,-44.5556619462196,-44.8608377129745,-45.7763650132393
71.5,-43.6401346459548,-43.3349588791999,-42.72460734569,-43.029783112445,-43.9453104127098
72,-41.8090800454253,-41.8090800454253,-41.1987285119154,-41.5039042786703,-42.1142558121802
72.5,-40.2832012116506,-39.9780254448957,-39.3676739113858,-39.6728496781408,-40.5883769784055
73,-38.757322377876,-38.452146611121,-37.8417950776112,-38.1469708443661,-39.0624981446309
73.5,-36.9262677773464,-36.6210920105915,-36.3159162438365,-36.3159162438365,-37.2314435441013
74,-34.7900374100619,-34.7900374100619,-34.179685876552,-34.179685876552,-35.0952131768168
74.5,-32.6538070427774,-32.3486312760225,-32.0434555092675,-31.7382797425126,-33.2641585762873
75,-29.6020493752281,-29.2968736084732,-28.6865220749633,-28.0761705414535,-30.212400908738
75.5,-22.5830067398647,-22.8881825066197,-22.5830067398647,-19.2260733055605,-24.1088855736394
76,-10.0708003029127,-10.9863276031774,-11.2915033699324,-6.40869110185351,-12.2070306701972
76.5,2.1362303672845,0.610351533509858,0,4.88281226807886,0.305175766754929
77,11.9018549034422,10.3759760696676,9.4604487694028,13.4277337372169,10.3759760696676
77.5,18.6157217720507,17.3950187050309,16.4794914047662,19.8364248390704,17.3950187050309
78,22.8881825066197,21.9726552063549,20.7519521393352,23.8037098068845,21.9726552063549
78.5,25.3295886406591,24.7192371071492,23.8037098068845,25.634764407414,24.7192371071492
79,26.5502917076788,25.939940174169,25.0244128739042,26.5502917076788,26.2451159409239
79.5,27.1606432411887,26.5502917076788,25.634764407414,26.8554674744337,26.5502917076788
80,23.4985340401295,23.1933582733746,22.2778309731098,23.1933582733746,23.1933582733746
80.5,17.3950187050309,17.089842938276,16.4794914047662,16.7846671715211,17.089842938276
81,11.5966791366873,11.2915033699324,10.6811518364225,10.9863276031774,11.5966791366873
81.5,6.71386686860844,6.40869110185351,5.79833956834365,6.10351533509858,6.71386686860844
82,2.44140613403943,1.83105460052957,1.52587883377464,1.83105460052957,2.44140613403943
82.5,-0.915527300264787,-1.22070306701972,-1.52587883377464,-1.52587883377464,-0.915527300264787
83,-3.96728496781408,-4.272460734569,-4.88281226807886,-4.88281226807886,-3.96728496781408
83.5,-6.71386686860844,-7.32421840211829,-7.62939416887322,-7.62939416887322,-7.01904263536336
84,-9.4604487694028,-9.76562453615772,-10.0708003029127,-10.3759760696676,-9.4604487694028
84.5,-11.5966791366873,-12.2070306701972,-12.5122064369521,-12.5122064369521,-11.9018549034422
85,-13.7329095039718,-14.3432610374817,-14.6484368042366,-14.9536125709915,-14.0380852707267
85.5,-15.8691398712563,-16.4794914047662,-16.4794914047662,-16.7846671715211,-16.1743156380112
86,-17.7001944717859,-18.3105460052957,-18.3105460052957,-18.9208975388056,-18.3105460052957
86.5,-19.5312490723154,-20.1416006058253,-20.1416006058253,-20.4467763725802,-19.8364248390704
87,-21.362303672845,-21.6674794396,-21.6674794396,-21.9726552063549,-21.6674794396
87.5,-22.5830067398647,-23.4985340401295,-23.1933582733746,-23.8037098068845,-23.1933582733746
88,-24.1088855736394,-24.7192371071492,-24.4140613403943,-25.0244128739042,-24.4140613403943
88.5,-25.634764407414,-25.939940174169,-25.634764407414,-26.2451159409239,-25.939940174169
89,-26.5502917076788,-27.4658190079436,-27.1606432411887,-27.4658190079436,-27.1606432411887
89.5,-27.7709947746985,-28.6865220749633,-28.3813463082084,-28.6865220749633,-28.0761705414535
90,-28.6865220749633,-29.6020493752281,-28.9916978417182,-29.6020493752281,-29.2968736084732
90.5,-29.907225141983,-30.5175766754929,-30.212400908738,-30.5175766754929,-30.5175766754929
91,-30.8227524422478,-31.7382797425126,-31.1279282090027,-31.4331039757577,-31.1279282090027
91.5,-31.7382797425126,-32.3486312760225,-32.0434555092675,-32.0434555092675,-32.0434555092675
92,-32.3486312760225,-33.2641585762873,-32.6538070427774,-32.9589828095323,-32.9589828095323
92.5,-33.2641585762873,-33.8745101097971,-33.5693343430422,-33.5693343430422,-33.8745101097971
93,-33.8745101097971,-34.7900374100619,-34.179685876552,-34.484861643307,-34.179685876552
93.5,-34.484861643307,-35.4003889435717,-34.7900374100619,-35.0952131768168,-34.7900374100619
94,-34.7900374100619,-36.0107404770816,-35.7055647103267,-35.4003889435717,-35.7055647103267
94.5,-35.4003889435717,-36.6210920105915,-36.3159162438365,-36.0107404770816,-36.0107404770816
95,-36.0107404770816,-36.9262677773464,-36.6210920105915,-36.6210920105915,-36.6210920105915
95.5,-36.6210920105915,-37.5366193108563,-37.2314435441013,-37.2314435441013,-37.2314435441013
96,-37.2314435441013,-38.1469708443661,-37.8417950776112,-37.5366193108563,-37.8417950776112
96.5,-37.5366193108563,-38.757322377876,-38.452146611121,-38.1469708443661,-38.1469708443661
97,-38.1469708443661,-39.0624981446309,-38.757322377876,-38.452146611121,-38.452146611121
97.5,-38.452146611121,-39.3676739113858,-39.0624981446309,-38.757322377876,-39.0624981446309
98,-38.757322377876,-39.6728496781408,-39.3676739113858,-39.3676739113858,-39.3676739113858
98.5,-39.3676739113858,-39.9780254448957,-39.9780254448957,-39.6728496781408,-39.9780254448957
99,-39.6728496781408,-40.5883769784055,-40.2832012116506,-39.9780254448957,-39.9780254448957
99.5,-39.6728496781408,-40.5883769784055,-40.5883769784055,-40.2832012116506,-40.2832012116506
100,-39.9780254448957,-41.1987285119154,-40.8935527451605,-40.5883769784055,-40.5883769784055
100.5,-40.2832012116506,-41.1987285119154,-41.1987285119154,-40.8935527451605,-41.1987285119154
101,-40.5883769784055,-41.5039042786703,-41.5039042786703,-40.8935527451605,-41.1987285119154
101.5,-40.8935527451605,-41.8090800454253,-41.8090800454253,-41.1987285119154,-41.5039042786703
102,-41.1987285119154,-42.1142558121802,-41.8090800454253,-41.5039042786703,-41.8090800454253
102.5,-41.1987285119154,-42.1142558121802,-42.1142558121802,-41.8090800454253,-41.8090800454253
103,-41.5039042786703,-42.4194315789351,-42.4194315789351,-42.1142558121802,-42.1142558121802
103.5,-41.5039042786703,-42.72460734569,-42.72460734569,-42.1142558121802,-42.4194315789351
104,-41.8090800454253,-42.72460734569,-42.72460734569,-42.4194315789351,-42.72460734569
104.5,-42.1142558121802,-43.029783112445,-43.029783112445,-42.72460734569,-42.72460734569
105,-42.4194315789351,-43.029783112445,-43.029783112445,-43.029783112445,-43.029783112445
105.5,-42.4194315789351,-43.3349588791999,-43.3349588791999,-43.029783112445,-43.029783112445
106,-42.72460734569,-43.3349588791999,-43.3349588791999,-43.029783112445,-43.3349588791999
106.5,-43.029783112445,-43.6401346459548,-43.6401346459548,-43.3349588791999,-43.3349588791999
107,-43.029783112445,-43.6401346459548,-43.6401346459548,-43.6401346459548,-43.6401346459548
107.5,-43.029783112445,-43.9453104127098,-43.9453104127098,-43.6401346459548,-43.6401346459548
108,-43.029783112445,-43.9453104127098,-43.9453104127098,-43.6401346459548,-43.9453104127098
108.5,-43.6401346459548,-43.9453104127098,-43.9453104127098,-43.6401346459548,-44.2504861794647
109,-43.6401346459548,-44.2504861794647,-44.2504861794647,-43.9453104127098,-44.2504861794647
109.5,-43.6401346459548,-44.2504861794647,-44.5556619462196,-43.9453104127098,-44.2504861794647
110,-43.6401346459548,-44.5556619462196,-44.5556619462196,-44.2504861794647,-44.5556619462196
110.5,-43.6401346459548,-44.5556619462196,-44.5556619462196,-43.9453104127098,-44.5556619462196
111,-43.9453104127098,-44.5556619462196,-44.5556619462196,-44.2504861794647,-44.5556619462196
111.5,-43.9453104127098,-44.5556619462196,-44.5556619462196,-44.2504861794647,-44.8608377129745
112,-44.2504861794647,-44.8608377129745,-44.8608377129745,-44.2504861794647,-44.8608377129745
112.5,-44.2504861794647,-44.5556619462196,-44.8608377129745,-44.5556619462196,-44.8608377129745
113,-44.5556619462196,-44.8608377129745,-45.1660134797295,-44.5556619462196,-44.8608377129745
113.5,-44.2504861794647,-45.1660134797295,-45.1660134797295,-44.5556619462196,-45.1660134797295
114,-44.5556619462196,-45.1660134797295,-45.1660134797295,-44.8608377129745,-45.1660134797295
114.5,-44.5556619462196,-45.1660134797295,-45.4711892464844,-44.5556619462196,-45.4711892464844
115,-44.5556619462196,-45.1660134797295,-45.4711892464844,-45.1660134797295,-45.4711892464844
115.5,-44.8608377129745,-45.1660134797295,-45.4711892464844,-44.8608377129745,-45.4711892464844
116,-44.8608377129745,-45.7763650132393,-45.7763650132393,-45.1660134797295,-45.7763650132393
116.5,-45.1660134797295,-45.7763650132393,-45.7763650132393,-45.1660134797295,-45.7763650132393
117,-45.1660134797295,-45.7763650132393,-45.7763650132393,-45.1660134797295,-45.7763650132393
117.5,-45.4711892464844,-45.7763650132393,-46.0815407799943,-45.4711892464844,-46.0815407799943
118,-45.4711892464844,-45.7763650132393,-46.0815407799943,-45.4711892464844,-46.0815407799943
118.5,-45.4711892464844,-46.0815407799943,-46.0815407799943,-45.7763650132393,-46.0815407799943
119,-45.4711892464844,-46.0815407799943,-46.3867165467492,-45.7763650132393,-46.0815407799943
119.5,-45.4711892464844,-46.0815407799943,-46.3867165467492,-45.7763650132393,-46.3867165467492
120,-45.4711892464844,-46.3867165467492,-46.3867165467492,-46.0815407799943,-46.3867165467492
120.5,-45.7763650132393,-46.3867165467492,-46.6918923135041,-46.0815407799943,-46.6918923135041
121,-45.7763650132393,-46.3867165467492,-46.3867165467492,-46.0815407799943,-46.3867165467492
121.5,-46.0815407799943,-46.3867165467492,-46.6918923135041,-46.0815407799943,-46.6918923135041
122,-46.0815407799943,-46.6918923135041,-46.6918923135041,-46.0815407799943,-46.6918923135041
122.5,-46.0815407799943,-46.6918923135041,-46.997068080259,-46.3867165467492,-46.6918923135041
123,-46.3867165467492,-46.6918923135041,-46.997068080259,-46.3867165467492,-46.997068080259
123.5,-46.0815407799943,-46.6918923135041,-46.997068080259,-46.3867165467492,-46.997068080259
124,-46.3867165467492,-46.997068080259,-46.997068080259,-46.3867165467492,-46.997068080259
124.5,-46.3867165467492,-46.997068080259,-46.997068080259,-46.3867165467492,-47.302243847014
125,-46.3867165467492,-46.997068080259,-46.997068080259,-46.3867165467492,-47.302243847014
125.5,-46.3867165467492,-46.997068080259,-47.302243847014,-46.6918923135041,-47.302243847014
126,-46.6918923135041,-46.997068080259,-47.302243847014,-46.6918923135041,-47.302243847014
126.5,-46.6918923135041,-47.302243847014,-47.302243847014,-46.6918923135041,-47.6074196137689
127,-46.6918923135041,-46.997068080259,-47.302243847014,-46.6918923135041,-47.6074196137689
127.5,-46.997068080259,-47.302243847014,-47.6074196137689,-46.997068080259,-47.6074196137689
128,-46.997068080259,-47.302243847014,-47.302243847014,-46.997068080259,-47.6074196137689
128.5,-46.997068080259,-47.302243847014,-47.302243847014,-46.6918923135041,-47.6074196137689
129,-47.302243847014,-47.6074196137689,-47.6074196137689,-46.6918923135041,-47.6074196137689
129.5,-46.997068080259,-47.302243847014,-47.6074196137689,-46.997068080259,-47.6074196137689
130,-46.997068080259,-47.6074196137689,-47.6074196137689,-46.997068080259,-47.6074196137689
130.5,-47.302243847014,-47.6074196137689,-47.6074196137689,-46.997068080259,-47.9125953805238
131,-47.302243847014,-47.6074196137689,-47.6074196137689,-46.997068080259,-47.9125953805238
131.5,-47.302243847014,-47.6074196137689,-47.6074196137689,-46.997068080259,-47.9125953805238
132,-47.302243847014,-47.6074196137689,-47.6074196137689,-46.997068080259,-47.9125953805238
132.5,-47.302243847014,-47.6074196137689,-47.9125953805238,-47.302243847014,-48.2177711472788
133,-47.302243847014,-47.9125953805238,-47.9125953805238,-47.302243847014,-48.2177711472788
133.5,-47.6074196137689,-47.9125953805238,-47.6074196137689,-47.302243847014,-48.2177711472788
134,-47.6074196137689,-47.9125953805238,-47.9125953805238,-47.302243847014,-47.9125953805238
134.5,-47.6074196137689,-47.9125953805238,-47.9125953805238,-47.302243847014,-48.2177711472788
135,-47.6074196137689,-47.9125953805238,-47.9125953805238,-47.302243847014,-48.2177711472788
135.5,-47.6074196137689,-47.9125953805238,-47.9125953805238,-47.6074196137689,-48.2177711472788
136,-47.9125953805238,-48.2177711472788,-48.2177711472788,-47.6074196137689,-48.5229469140337
136.5,-47.9125953805238,-48.5229469140337,-48.2177711472788,-47.6074196137689,-48.5229469140337
137,-47.9125953805238,-48.5229469140337,-48.2177711472788,-47.9125953805238,-48.8281226807886
137.5,-48.2177711472788,-48.2177711472788,-48.2177711472788,-47.9125953805238,-48.8281226807886
138,-48.2177711472788,-48.5229469140337,-48.5229469140337,-47.9125953805238,-48.8281226807886
138.5,-48.5229469140337,-48.5229469140337,-48.5229469140337,-47.9125953805238,-48.8281226807886
139,-48.5229469140337,-48.5229469140337,-48.5229469140337,-47.9125953805238,-49.1332984475435
139.5,-48.2177711472788,-48.5229469140337,-48.8281226807886,-48.2177711472788,-49.1332984475435
140,-48.2177711472788,-48.8281226807886,-48.5229469140337,-48.2177711472788,-49.1332984475435
140.5,-48.5229469140337,-48.8281226807886,-48.5229469140337,-48.5229469140337,-49.4384742142985
141,-48.5229469140337,-48.8281226807886,-48.8281226807886,-48.2177711472788,-49.4384742142985
141.5,-48.5229469140337,-48.8281226807886,-48.8281226807886,-48.5229469140337,-49.4384742142985
142,-48.5229469140337,-49.1332984475435,-48.8281226807886,-48.5229469140337,-49.4384742142985
142.5,-48.8281226807886,-49.1332984475435,-48.8281226807886,-48.5229469140337,-49.4384742142985
143,-48.8281226807886,-49.1332984475435,-48.8281226807886,-48.5229469140337,-49.4384742142985
143.5,-48.8281226807886,-49.1332984475435,-49.1332984475435,-48.8281226807886,-49.7436499810534
144,-49.1332984475435,-49.1332984475435,-49.1332984475435,-48.8281226807886,-49.7436499810534
144.5,-48.8281226807886,-49.1332984475435,-49.1332984475435,-48.8281226807886,-49.7436499810534
145,-48.8281226807886,-49.1332984475435,-49.1332984475435,-49.1332984475435,-49.7436499810534
