"Time (ms)","Sweep 4. Voltage (mV)","Sweep 5. Voltage (mV)","Sweep 6. Voltage (mV)","Sweep 7. Voltage (mV)","Sweep 8. Voltage (mV)"
0,-77.209468988997,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
0.5,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.7680628549576
1,-77.209468988997,-75.9887659219773,-76.5991174554871,-76.9042932222421,-74.4628870882026
1.5,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.4628870882026
2,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.4628870882026
2.5,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.7680628549576
3,-76.9042932222421,-75.6835901552224,-76.9042932222421,-76.5991174554871,-74.7680628549576
3.5,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.5991174554871,-74.4628870882026
4,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.5991174554871,-74.7680628549576
4.5,-76.9042932222421,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.7680628549576
5,-77.209468988997,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
5.5,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.7680628549576
6,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.7680628549576
6.5,-76.9042932222421,-75.6835901552224,-76.5991174554871,-76.9042932222421,-75.0732386217125
7,-77.209468988997,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
7.5,-77.209468988997,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
8,-77.209468988997,-75.6835901552224,-76.9042932222421,-76.9042932222421,-75.0732386217125
8.5,-77.5146447557519,-75.6835901552224,-76.9042932222421,-76.9042932222421,-75.0732386217125
9,-77.209468988997,-75.9887659219773,-76.9042932222421,-77.209468988997,-75.0732386217125
9.5,-77.209468988997,-75.6835901552224,-76.9042932222421,-76.9042932222421,-75.0732386217125
10,-77.209468988997,-75.9887659219773,-76.9042932222421,-77.209468988997,-75.0732386217125
10.5,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
11,-77.5146447557519,-75.9887659219773,-76.9042932222421,-77.209468988997,-75.0732386217125
11.5,-77.5146447557519,-75.6835901552224,-76.9042932222421,-77.209468988997,-75.0732386217125
12,-77.5146447557519,-75.9887659219773,-76.9042932222421,-77.209468988997,-75.0732386217125
12.5,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
13,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.3784143884674
13.5,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
14,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
14.5,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
15,-77.8198205225069,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
15.5,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
16,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
16.5,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
17,-77.5146447557519,-75.9887659219773,-77.209468988997,-76.9042932222421,-75.0732386217125
17.5,-77.5146447557519,-75.9887659219773,-76.9042932222421,-77.209468988997,-75.0732386217125
18,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
18.5,-77.5146447557519,-75.9887659219773,-76.9042932222421,-77.209468988997,-74.7680628549576
19,-77.5146447557519,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
19.5,-77.5146447557519,-75.9887659219773,-76.9042932222421,-76.9042932222421,-74.7680628549576
20,-77.5146447557519,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
20.5,-77.5146447557519,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
21,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.7680628549576
21.5,-77.209468988997,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
22,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.7680628549576
22.5,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.7680628549576
23,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.7680628549576
23.5,-77.209468988997,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
24,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.7680628549576
24.5,-77.209468988997,-75.3784143884674,-76.5991174554871,-76.9042932222421,-74.7680628549576
25,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.7680628549576
25.5,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.7680628549576
26,-77.209468988997,-75.6835901552224,-76.5991174554871,-76.9042932222421,-74.7680628549576
26.5,-77.209468988997,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
27,-77.209468988997,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
27.5,-77.209468988997,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
28,-77.5146447557519,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
28.5,-77.209468988997,-75.9887659219773,-76.9042932222421,-76.9042932222421,-75.0732386217125
29,-77.5146447557519,-75.6835901552224,-76.9042932222421,-77.209468988997,-75.0732386217125
29.5,-77.5146447557519,-75.6835901552224,-76.9042932222421,-77.209468988997,-75.0732386217125
30,-77.5146447557519,-75.6835901552224,-77.209468988997,-77.209468988997,-75.0732386217125
30.5,-77.209468988997,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
31,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
31.5,-77.5146447557519,-75.9887659219773,-76.9042932222421,-77.209468988997,-75.0732386217125
32,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
32.5,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.3784143884674
33,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
33.5,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
34,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
34.5,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
35,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
35.5,-77.8198205225069,-75.9887659219773,-77.209468988997,-77.209468988997,-74.7680628549576
36,-77.5146447557519,-75.9887659219773,-76.9042932222421,-77.5146447557519,-75.0732386217125
36.5,-77.5146447557519,-75.9887659219773,-77.209468988997,-77.209468988997,-75.0732386217125
37,-77.5146447557519,-75.6835901552224,-77.209468988997,-77.209468988997,-75.0732386217125
37.5,-77.5146447557519,-75.6835901552224,-76.9042932222421,-77.209468988997,-75.0732386217125
38,-77.5146447557519,-75.6835901552224,-76.9042932222421,-77.209468988997,-75.0732386217125
38.5,-77.209468988997,-75.6835901552224,-76.9042932222421,-77.209468988997,-75.0732386217125
39,-77.5146447557519,-75.6835901552224,-77.209468988997,-76.9042932222421,-74.7680628549576
39.5,-77.5146447557519,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
40,-77.5146447557519,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
40.5,-77.209468988997,-75.3784143884674,-76.9042932222421,-76.9042932222421,-74.7680628549576
41,-77.209468988997,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
41.5,-77.209468988997,-75.6835901552224,-76.9042932222421,-76.9042932222421,-74.7680628549576
42,-77.209468988997,-75.3784143884674,-76.9042932222421,-76.9042932222421,-74.7680628549576
42.5,-77.209468988997,-75.3784143884674,-76.9042932222421,-76.9042932222421,-74.7680628549576
43,-77.209468988997,-75.3784143884674,-76.5991174554871,-76.9042932222421,-74.7680628549576
