"Time (ms)","Sweep 5. Voltage (mV)","Sweep 6. Voltage (mV)","Sweep 7. Voltage (mV)","Sweep 8. Voltage (mV)","Sweep 9. Voltage (mV)"
21.5,-61.3403291177407,-60.7299775842308,-61.0351533509858,-60.7299775842308,-60.7299775842308
22,-61.6455048844956,-61.0351533509858,-61.0351533509858,-60.7299775842308,-60.7299775842308
22.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.4248018174759,-60.7299775842308
23,-61.3403291177407,-60.7299775842308,-61.0351533509858,-60.7299775842308,-61.0351533509858
23.5,-61.3403291177407,-60.7299775842308,-61.0351533509858,-60.7299775842308,-60.7299775842308
24,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.7299775842308,-60.7299775842308
24.5,-61.6455048844956,-61.0351533509858,-61.0351533509858,-60.7299775842308,-61.0351533509858
25,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
25.5,-61.6455048844956,-61.0351533509858,-61.3403291177407,-61.0351533509858,-61.0351533509858
26,-61.6455048844956,-61.0351533509858,-61.3403291177407,-61.0351533509858,-61.0351533509858
26.5,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
27,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
27.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
28,-61.6455048844956,-61.0351533509858,-61.3403291177407,-61.0351533509858,-61.0351533509858
28.5,-61.6455048844956,-61.0351533509858,-61.3403291177407,-61.0351533509858,-61.0351533509858
29,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
29.5,-61.6455048844956,-60.7299775842308,-61.3403291177407,-60.7299775842308,-61.0351533509858
30,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
30.5,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
31,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
31.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
32,-61.3403291177407,-60.7299775842308,-61.0351533509858,-60.7299775842308,-61.0351533509858
32.5,-61.6455048844956,-61.0351533509858,-61.0351533509858,-60.7299775842308,-61.0351533509858
33,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
33.5,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.7299775842308,-61.0351533509858
34,-61.3403291177407,-60.7299775842308,-61.0351533509858,-60.7299775842308,-61.0351533509858
34.5,-61.3403291177407,-60.7299775842308,-61.0351533509858,-60.7299775842308,-60.7299775842308
35,-61.6455048844956,-61.0351533509858,-61.0351533509858,-60.7299775842308,-61.0351533509858
35.5,-61.3403291177407,-60.7299775842308,-61.3403291177407,-60.7299775842308,-61.0351533509858
36,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.7299775842308,-61.0351533509858
36.5,-61.3403291177407,-60.7299775842308,-61.0351533509858,-60.7299775842308,-60.7299775842308
37,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.7299775842308,-60.7299775842308
37.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-60.7299775842308
38,-61.0351533509858,-60.7299775842308,-61.0351533509858,-60.7299775842308,-60.7299775842308
38.5,-61.3403291177407,-60.7299775842308,-61.0351533509858,-60.7299775842308,-60.7299775842308
39,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.7299775842308,-60.7299775842308
39.5,-61.3403291177407,-60.7299775842308,-61.0351533509858,-60.7299775842308,-60.7299775842308
40,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.7299775842308,-60.7299775842308
40.5,-61.3403291177407,-60.7299775842308,-61.0351533509858,-60.7299775842308,-60.7299775842308
41,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.7299775842308,-60.7299775842308
41.5,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.7299775842308,-60.7299775842308
42,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-60.7299775842308
42.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-60.7299775842308
43,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-60.7299775842308
43.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-60.7299775842308
44,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-60.7299775842308
44.5,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
45,-61.6455048844956,-61.0351533509858,-61.3403291177407,-61.0351533509858,-61.0351533509858
45.5,-61.3403291177407,-61.3403291177407,-61.3403291177407,-61.0351533509858,-61.0351533509858
46,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
46.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
47,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
47.5,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
48,-61.6455048844956,-61.3403291177407,-61.6455048844956,-60.7299775842308,-61.0351533509858
48.5,-61.6455048844956,-61.3403291177407,-61.6455048844956,-60.7299775842308,-61.0351533509858
49,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
49.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
50,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
50.5,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
51,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
51.5,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
52,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
52.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
53,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
53.5,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
54,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
54.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
55,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
55.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
56,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
56.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
57,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.4248018174759,-60.7299775842308
57.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.4248018174759,-60.7299775842308
58,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.7299775842308,-60.7299775842308
58.5,-61.0351533509858,-61.0351533509858,-61.3403291177407,-60.4248018174759,-61.0351533509858
59,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.4248018174759,-60.7299775842308
59.5,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.4248018174759,-60.7299775842308
60,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.4248018174759,-60.7299775842308
60.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.4248018174759,-61.0351533509858
61,-61.3403291177407,-60.7299775842308,-61.3403291177407,-60.4248018174759,-61.0351533509858
61.5,-61.0351533509858,-60.7299775842308,-61.0351533509858,-60.4248018174759,-61.0351533509858
62,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
62.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
63,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
63.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
64,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-60.7299775842308
64.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
65,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
65.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
66,-61.6455048844956,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
66.5,-61.3403291177407,-61.3403291177407,-61.3403291177407,-60.7299775842308,-61.0351533509858
67,-61.3403291177407,-61.3403291177407,-61.3403291177407,-60.7299775842308,-61.3403291177407
67.5,-61.3403291177407,-61.3403291177407,-61.3403291177407,-60.7299775842308,-61.0351533509858
68,-61.6455048844956,-61.3403291177407,-61.3403291177407,-60.7299775842308,-61.0351533509858
68.5,-61.6455048844956,-61.3403291177407,-61.3403291177407,-61.0351533509858,-61.0351533509858
69,-61.3403291177407,-61.3403291177407,-61.3403291177407,-60.7299775842308,-61.0351533509858
69.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-61.0351533509858,-61.3403291177407
70,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
70.5,-61.6455048844956,-61.3403291177407,-61.3403291177407,-60.7299775842308,-61.0351533509858
71,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
71.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
72,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
72.5,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.7299775842308,-61.0351533509858
73,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.4248018174759,-61.0351533509858
73.5,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
74,-61.3403291177407,-61.0351533509858,-61.3403291177407,-60.7299775842308,-61.0351533509858
74.5,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.7299775842308,-61.0351533509858
75,-61.3403291177407,-61.3403291177407,-61.0351533509858,-60.7299775842308,-61.0351533509858
75.5,-61.3403291177407,-61.0351533509858,-61.6455048844956,-60.7299775842308,-61.0351533509858
76,-61.3403291177407,-60.7299775842308,-61.3403291177407,-60.7299775842308,-61.0351533509858
76.5,-61.0351533509858,-60.7299775842308,-61.0351533509858,-60.4248018174759,-60.7299775842308
77,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.4248018174759,-60.7299775842308
77.5,-61.0351533509858,-61.0351533509858,-61.0351533509858,-60.4248018174759,-61.0351533509858
78,-61.0351533509858,-61.0351533509858,-61.3403291177407,-60.4248018174759,-60.7299775842308
78.5,-61.0351533509858,-61.0351533509858,-61.0351533509858,-60.4248018174759,-60.7299775842308
79,-61.0351533509858,-61.0351533509858,-61.0351533509858,-60.4248018174759,-60.7299775842308
79.5,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.4248018174759,-60.7299775842308
80,-61.0351533509858,-61.0351533509858,-61.0351533509858,-60.4248018174759,-60.7299775842308
80.5,-61.0351533509858,-60.7299775842308,-61.0351533509858,-60.4248018174759,-60.7299775842308
81,-61.3403291177407,-61.0351533509858,-61.0351533509858,-60.7299775842308,-60.7299775842308
81.5,-57.0678683831717,-57.0678683831717,-57.0678683831717,-56.4575168496618,-56.7626926164168
82,-53.7109349488675,-53.7109349488675,-54.0161107156224,-53.1005834153576,-53.4057591821126
82.5,-51.574704581583,-51.269528814828,-51.269528814828,-50.6591772813182,-51.269528814828
83,-49.4384742142985,-48.8281226807886,-49.1332984475435,-48.5229469140337,-48.8281226807886
83.5,-46.997068080259,-46.6918923135041,-46.6918923135041,-46.0815407799943,-46.3867165467492
84,-44.5556619462196,-44.5556619462196,-44.5556619462196,-43.9453104127098,-44.2504861794647
84.5,-42.4194315789351,-42.1142558121802,-42.4194315789351,-41.5039042786703,-41.8090800454253
85,-39.9780254448957,-39.9780254448957,-39.6728496781408,-39.3676739113858,-39.6728496781408
85.5,-37.8417950776112,-37.5366193108563,-37.5366193108563,-36.9262677773464,-36.9262677773464
86,-35.0952131768168,-34.484861643307,-34.7900374100619,-34.179685876552,-34.484861643307
86.5,-31.7382797425126,-31.4331039757577,-31.4331039757577,-30.212400908738,-30.8227524422478
87,-27.1606432411887,-26.5502917076788,-26.2451159409239,-24.4140613403943,-25.0244128739042
87.5,-16.4794914047662,-14.0380852707267,-10.9863276031774,-3.05175766754929,-3.66210920105915
88,25.634764407414,29.6020493752281,33.5693343430422,37.5366193108563,37.8417950776112
88.5,46.6918923135041,46.3867165467492,46.6918923135041,45.7763650132393,46.0815407799943
89,45.1660134797295,43.9453104127098,43.6401346459548,41.1987285119154,41.8090800454253
89.5,34.7900374100619,33.8745101097971,33.5693343430422,31.1279282090027,31.4331039757577
90,25.939940174169,25.0244128739042,24.4140613403943,22.5830067398647,22.2778309731098
90.5,18.9208975388056,18.3105460052957,17.3950187050309,15.8691398712563,15.5639641045014
91,13.1225579704619,12.817382203707,11.9018549034422,10.3759760696676,10.0708003029127
91.5,7.93456993562815,7.93456993562815,7.32421840211829,5.49316380158872,5.18798803483379
92,3.66210920105915,3.35693343430422,2.74658190079436,1.52587883377464,0.915527300264787
92.5,0,-0.305175766754929,-0.915527300264787,-2.1362303672845,-2.74658190079436
93,-3.66210920105915,-3.96728496781408,-4.57763650132393,-5.79833956834365,-6.10351533509858
93.5,-7.01904263536336,-7.01904263536336,-7.93456993562815,-9.4604487694028,-9.76562453615772
94,-10.3759760696676,-10.3759760696676,-10.9863276031774,-12.2070306701972,-12.5122064369521
94.5,-13.4277337372169,-13.1225579704619,-13.7329095039718,-14.9536125709915,-15.5639641045014
95,-15.8691398712563,-15.5639641045014,-16.4794914047662,-17.3950187050309,-17.7001944717859
95.5,-18.0053702385408,-18.0053702385408,-18.6157217720507,-19.8364248390704,-19.8364248390704
96,-20.1416006058253,-19.8364248390704,-20.4467763725802,-21.6674794396,-21.9726552063549
96.5,-21.9726552063549,-21.9726552063549,-22.2778309731098,-23.1933582733746,-23.4985340401295
97,-23.4985340401295,-23.4985340401295,-24.1088855736394,-24.4140613403943,-25.0244128739042
97.5,-25.0244128739042,-25.0244128739042,-25.3295886406591,-25.939940174169,-26.5502917076788
98,-26.5502917076788,-26.2451159409239,-26.5502917076788,-27.4658190079436,-27.7709947746985
98.5,-27.7709947746985,-27.7709947746985,-27.7709947746985,-28.3813463082084,-28.9916978417182
99,-28.6865220749633,-28.6865220749633,-29.2968736084732,-29.2968736084732,-29.907225141983
99.5,-29.907225141983,-29.6020493752281,-30.212400908738,-30.5175766754929,-30.8227524422478
100,-30.8227524422478,-30.5175766754929,-31.1279282090027,-31.4331039757577,-31.7382797425126
100.5,-31.7382797425126,-31.7382797425126,-31.7382797425126,-32.3486312760225,-32.6538070427774
101,-32.3486312760225,-32.3486312760225,-32.9589828095323,-32.9589828095323,-33.2641585762873
101.5,-33.2641585762873,-33.2641585762873,-33.5693343430422,-33.8745101097971,-34.179685876552
102,-34.179685876552,-33.8745101097971,-34.179685876552,-34.484861643307,-34.7900374100619
102.5,-34.7900374100619,-34.7900374100619,-35.0952131768168,-35.0952131768168,-35.4003889435717
103,-35.4003889435717,-35.0952131768168,-35.7055647103267,-35.7055647103267,-36.0107404770816
103.5,-36.0107404770816,-35.7055647103267,-36.0107404770816,-36.3159162438365,-36.6210920105915
104,-36.6210920105915,-36.3159162438365,-36.6210920105915,-36.9262677773464,-37.2314435441013
104.5,-37.2314435441013,-37.2314435441013,-37.2314435441013,-37.5366193108563,-37.5366193108563
105,-37.5366193108563,-37.5366193108563,-37.8417950776112,-37.8417950776112,-38.1469708443661
105.5,-38.1469708443661,-38.1469708443661,-38.452146611121,-38.452146611121,-38.757322377876
106,-38.452146611121,-38.452146611121,-38.757322377876,-38.757322377876,-39.0624981446309
106.5,-39.0624981446309,-38.757322377876,-39.0624981446309,-39.3676739113858,-39.3676739113858
107,-39.3676739113858,-39.3676739113858,-39.6728496781408,-39.6728496781408,-39.9780254448957
107.5,-39.6728496781408,-39.3676739113858,-39.9780254448957,-39.9780254448957,-40.2832012116506
108,-39.9780254448957,-39.9780254448957,-40.2832012116506,-40.2832012116506,-40.5883769784055
108.5,-40.5883769784055,-40.2832012116506,-40.5883769784055,-40.8935527451605,-40.8935527451605
109,-40.8935527451605,-40.8935527451605,-41.1987285119154,-41.1987285119154,-41.5039042786703
109.5,-41.1987285119154,-41.1987285119154,-41.5039042786703,-41.1987285119154,-41.8090800454253
110,-41.5039042786703,-41.5039042786703,-41.8090800454253,-41.5039042786703,-42.1142558121802
110.5,-41.8090800454253,-41.8090800454253,-41.8090800454253,-42.1142558121802,-42.4194315789351
111,-42.1142558121802,-42.1142558121802,-42.4194315789351,-42.4194315789351,-42.72460734569
111.5,-42.4194315789351,-42.4194315789351,-42.72460734569,-42.72460734569,-43.029783112445
112,-42.72460734569,-42.72460734569,-43.029783112445,-43.029783112445,-43.029783112445
112.5,-43.029783112445,-42.72460734569,-43.029783112445,-43.3349588791999,-43.3349588791999
113,-43.3349588791999,-43.3349588791999,-43.3349588791999,-43.6401346459548,-43.6401346459548
113.5,-43.6401346459548,-43.6401346459548,-43.9453104127098,-43.9453104127098,-43.9453104127098
114,-43.9453104127098,-43.6401346459548,-43.9453104127098,-43.9453104127098,-44.2504861794647
114.5,-44.2504861794647,-43.9453104127098,-44.2504861794647,-44.2504861794647,-44.5556619462196
115,-44.5556619462196,-44.5556619462196,-44.5556619462196,-44.5556619462196,-44.8608377129745
115.5,-44.5556619462196,-44.8608377129745,-44.8608377129745,-44.8608377129745,-45.1660134797295
116,-44.8608377129745,-44.8608377129745,-45.1660134797295,-45.1660134797295,-45.4711892464844
116.5,-45.1660134797295,-45.1660134797295,-45.1660134797295,-45.1660134797295,-45.4711892464844
117,-45.4711892464844,-45.4711892464844,-45.4711892464844,-45.4711892464844,-45.7763650132393
117.5,-45.7763650132393,-45.7763650132393,-45.7763650132393,-45.7763650132393,-46.0815407799943
118,-45.7763650132393,-45.7763650132393,-45.7763650132393,-46.0815407799943,-46.3867165467492
118.5,-46.0815407799943,-46.0815407799943,-46.0815407799943,-46.0815407799943,-46.3867165467492
119,-46.3867165467492,-46.0815407799943,-46.3867165467492,-46.3867165467492,-46.6918923135041
119.5,-46.3867165467492,-46.6918923135041,-46.6918923135041,-46.3867165467492,-46.997068080259
120,-46.6918923135041,-46.6918923135041,-46.997068080259,-46.6918923135041,-46.997068080259
120.5,-46.997068080259,-46.997068080259,-47.302243847014,-46.997068080259,-47.302243847014
121,-47.302243847014,-46.997068080259,-47.302243847014,-47.302243847014,-47.6074196137689
121.5,-47.302243847014,-47.302243847014,-47.6074196137689,-47.6074196137689,-47.6074196137689
122,-47.6074196137689,-47.6074196137689,-47.9125953805238,-47.6074196137689,-47.9125953805238
122.5,-47.9125953805238,-47.9125953805238,-48.2177711472788,-47.9125953805238,-48.2177711472788
123,-48.2177711472788,-47.9125953805238,-48.2177711472788,-48.2177711472788,-48.2177711472788
123.5,-48.2177711472788,-48.2177711472788,-48.2177711472788,-48.2177711472788,-48.5229469140337
124,-48.5229469140337,-48.5229469140337,-48.5229469140337,-48.5229469140337,-48.8281226807886
124.5,-48.8281226807886,-48.5229469140337,-48.8281226807886,-48.5229469140337,-48.8281226807886
125,-49.1332984475435,-48.8281226807886,-49.1332984475435,-48.8281226807886,-49.1332984475435
125.5,-49.1332984475435,-49.1332984475435,-49.1332984475435,-49.1332984475435,-49.4384742142985
126,-49.4384742142985,-49.1332984475435,-49.4384742142985,-49.1332984475435,-49.7436499810534
126.5,-49.4384742142985,-49.4384742142985,-49.7436499810534,-49.4384742142985,-49.7436499810534
127,-49.7436499810534,-49.4384742142985,-49.7436499810534,-49.4384742142985,-50.0488257478083
127.5,-50.0488257478083,-49.7436499810534,-50.0488257478083,-49.7436499810534,-50.3540015145633
128,-50.0488257478083,-50.0488257478083,-50.0488257478083,-49.7436499810534,-50.3540015145633
128.5,-50.3540015145633,-50.0488257478083,-50.3540015145633,-50.0488257478083,-50.6591772813182
129,-50.3540015145633,-50.3540015145633,-50.3540015145633,-50.0488257478083,-50.6591772813182
129.5,-50.3540015145633,-50.3540015145633,-50.6591772813182,-50.3540015145633,-50.6591772813182
130,-50.6591772813182,-50.6591772813182,-50.6591772813182,-50.3540015145633,-50.9643530480731
130.5,-50.9643530480731,-50.6591772813182,-50.9643530480731,-50.6591772813182,-51.269528814828
131,-50.9643530480731,-50.9643530480731,-50.9643530480731,-50.6591772813182,-51.269528814828
131.5,-51.269528814828,-50.9643530480731,-50.9643530480731,-50.9643530480731,-51.269528814828
132,-51.269528814828,-51.269528814828,-51.269528814828,-50.9643530480731,-51.269528814828
132.5,-51.574704581583,-51.269528814828,-51.269528814828,-50.9643530480731,-51.8798803483379
133,-51.574704581583,-51.269528814828,-51.574704581583,-51.269528814828,-51.574704581583
133.5,-51.574704581583,-51.574704581583,-51.574704581583,-51.574704581583,-51.8798803483379
134,-51.8798803483379,-51.574704581583,-51.8798803483379,-51.574704581583,-51.8798803483379
134.5,-51.8798803483379,-51.8798803483379,-51.8798803483379,-51.574704581583,-52.1850561150928
135,-52.1850561150928,-51.8798803483379,-52.1850561150928,-51.8798803483379,-52.1850561150928
135.5,-52.1850561150928,-52.1850561150928,-52.1850561150928,-52.1850561150928,-52.4902318818478
136,-52.4902318818478,-52.1850561150928,-52.1850561150928,-52.1850561150928,-52.7954076486027
136.5,-52.4902318818478,-52.4902318818478,-52.4902318818478,-52.1850561150928,-52.7954076486027
137,-52.4902318818478,-52.4902318818478,-52.4902318818478,-52.1850561150928,-52.7954076486027
137.5,-52.7954076486027,-52.4902318818478,-52.4902318818478,-52.4902318818478,-52.7954076486027
138,-52.7954076486027,-52.4902318818478,-52.7954076486027,-52.4902318818478,-53.1005834153576
138.5,-53.1005834153576,-52.7954076486027,-52.7954076486027,-52.4902318818478,-53.1005834153576
139,-53.1005834153576,-52.7954076486027,-53.1005834153576,-52.7954076486027,-53.4057591821126
139.5,-53.4057591821126,-53.1005834153576,-53.1005834153576,-52.7954076486027,-53.4057591821126
140,-53.4057591821126,-53.1005834153576,-53.4057591821126,-53.1005834153576,-53.7109349488675
140.5,-53.4057591821126,-53.4057591821126,-53.4057591821126,-53.1005834153576,-53.7109349488675
141,-53.4057591821126,-53.4057591821126,-53.7109349488675,-53.1005834153576,-53.7109349488675
141.5,-53.7109349488675,-53.7109349488675,-53.7109349488675,-53.4057591821126,-54.0161107156224
142,-54.0161107156224,-53.7109349488675,-53.7109349488675,-53.4057591821126,-54.0161107156224
142.5,-54.0161107156224,-54.0161107156224,-54.0161107156224,-53.7109349488675,-54.0161107156224
143,-54.0161107156224,-54.0161107156224,-54.0161107156224,-53.7109349488675,-54.3212864823773
143.5,-54.3212864823773,-54.0161107156224,-54.0161107156224,-53.7109349488675,-54.3212864823773
144,-54.3212864823773,-54.3212864823773,-54.3212864823773,-53.7109349488675,-54.6264622491323
144.5,-54.6264622491323,-54.3212864823773,-54.3212864823773,-54.0161107156224,-54.6264622491323
