"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
4,75,-20.1416006058253
5,75,-18.9208975388056
6,75,-20.1416006058253
7,75,-19.5312490723154
8,75,-20.1416006058253
