"Sweep (n)","APD","APD value (ms)","APD value (mV)"
92,"APD 20",3,31.9499977683184
92,"APD 50",11.4,-7.54999947263862
92,"APD 90",30.6,-60.3999957811089
93,"APD 20",3,32.099997757841
93,"APD 50",11.4,-7.59999946914616
93,"APD 90",30.2,-60.1499957985712
94,"APD 20",3,31.9999977648259
94,"APD 50",11.5,-7.69999946216124
94,"APD 90",30.1,-60.1999957950788
95,"APD 20",3.1,31.7999977787958
95,"APD 50",11.5,-7.6499994656537
95,"APD 90",30.2,-60.3499957846014
96,"APD 20",3.1,31.449997803243
96,"APD 50",11.4,-7.59999946914616
96,"APD 90",30.2,-60.499995774124
