"Sweep (n)","APD","APD value (ms)","APD value (mV)"
90,"APD 20",1.8,27.1499981035945
90,"APD 50",9.3,-13.6499990465586
90,"APD 90",33,-67.9499952537476
91,"APD 20",1.7,26.8999981210568
91,"APD 50",9.2,-13.8999990290963
91,"APD 90",33.2,-67.9999952502551
92,"APD 20",1.7,27.2499980966096
92,"APD 50",9.2,-13.5499990535435
92,"APD 90",33.3,-67.9499952537476
93,"APD 20",1.7,26.9999981140719
93,"APD 50",9.2,-13.6999990430661
93,"APD 90",33.4,-67.9999952502551
94,"APD 20",1.8,26.549998145504
94,"APD 50",9.3,-14.2999990011566
94,"APD 90",33.3,-68.0999952432702
