"Sweep (n)","APD","APD value (ms)","APD value (mV)"
60,"APD 20",1.3,32.4999977299013
60,"APD 50",8.9,-10.7999992456288
60,"APD 90",30.6,-67.8499952607325
61,"APD 20",1.3,32.9499976984692
61,"APD 50",8.9,-10.3499992770609
61,"APD 90",30.3,-67.7499952677174
62,"APD 20",1.3,32.9499976984692
62,"APD 50",8.7,-10.2499992840458
62,"APD 90",30.1,-67.89999525724
63,"APD 20",1.3,32.9499976984692
63,"APD 50",8.7,-10.2499992840458
63,"APD 90",30.2,-67.8499952607325
64,"APD 20",1.3,32.6999977159315
64,"APD 50",8.9,-10.8499992421363
64,"APD 90",30.3,-67.9499952537476
