"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","STV","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18711036",-71.4719950077387,76.6699946446626,148.141989652401,245.499982852027,-98.4999931198569,0.183847763108502,0.460000000000001,1.9,18.08
"18711040",-72.8027449147869,52.9099963042794,125.712741219066,312.996853137425,-28.099998037238,0.252201418623202,1.08,5.23,26.81
"18711044",-71.2242450250438,57.2299960025309,128.454241027575,369.79997416977,-25.5499982153537,0.235702260395516,1.56,9.15,32.61
"18711048",-68.9624951830253,57.5699959787821,126.532491161807,326.949977162803,-38.0499973422381,0.301698893306261,0.769999999999999,3.48,26.02
"18711052",-74.3912448038315,59.1299958698174,133.521240673649,351.949975416581,-57.6999959697016,0.183847763108503,0.56,3.72,22.23
"18711056",-74.7362447797335,54.4599961960131,129.196240975747,362.199974700627,-26.8999981210571,0.384194684444691,1.19,6.21,27.41
"18711069",-72.4184949416264,55.1649961467694,127.583491088396,360.599974812382,-35.8999974924142,0.176776695296637,0.819999999999999,4.5,24.02
"18712047",-72.524744934205,52.8303088098455,125.35505374405,352.999975343236,-23.7999983375894,0.296984848098352,1.3,7.02,27.29
"18712051",-76.1392290567362,53.3549962731965,129.494225329933,340.949976184926,-28.8499979848511,0.169705627484772,1.1,5.59,21.62
"18712055",-73.376994874676,57.6649959721465,131.041990846822,384.849973118534,-19.6499986274636,0.916881792938556,3.32,11.97,31.57
"18712059",-68.7434951983222,55.4749961251162,124.218491323438,323.049977435224,-14.7499989697242,0.513830927662223,3.15,13.89,43.86
"18712064",-73.253729258286,71.599994998798,144.853724257084,308.549978448028,-57.5909050682311,0.440763226939613,0.779999999999999,11.62,33.88
"18712068",-71.2109950259694,52.6049963255834,123.815991351553,307.749978503915,-32.1363613916648,0.160277537068951,0.87,3.68,17.65
"18713029",-75.4679947286213,46.5399967492187,122.00799147784,296.999979254792,-25.6499982083685,0.671751442127219,1.29,7.47,39.43
"18713031",-78.0172445505583,50.234996491126,128.252241041684,312.549978168631,-24.2999983026651,0.285199735078574,1.53,9.66,34.79
"18713036",-74.3424948072366,56.5749960482821,130.917490855519,341.749976129044,-30.6499978591225,0.487903679018718,1.07,6.28,30.04
"18713040",-71.7992449848806,58.8899958865812,130.689240871462,359.799974868265,-26.4499981524892,2.01761134898562,2.46,10.69,41.33
"18713042",-75.6564947154548,53.0249962962467,128.681491011701,309.549978378181,-27.5499980756551,0.400693842672377,1.97,10.76,40.43
"18716027",-80.7429943601669,72.1249949621272,152.867989322294,320.349977623807,-77.599994579704,0.492617724226628,0.5,7.6,39.18
"18716031",-81.2664943236008,60.0399958062546,141.306490129855,394.649972434026,-66.8499953305813,0.164991582276861,0.49,2.61,16.55
"18716035",-82.2277442564583,61.3999957112597,143.627739967718,395.74997235719,-36.6999974365342,0.497331769434538,1.3,8.75,30.05
"18716039",-81.4369943116915,53.7549962452568,135.191990556948,382.999973247752,-25.0999982467856,0.43369215912775,1.76,9.19,33.15
"18716044",-84.0424941296995,50.4199964782039,134.462490607903,402.249971903159,-22.999998393469,0.464333452979167,1.71,8.2,33.24
"18716049",-82.8784942110039,60.7949957535185,143.673489964522,395.149972399101,-38.4999973108066,0.348839345385363,1.24,11.14,35.9
"18716053",-77.9562445548191,73.4799948674815,151.436239422301,303.6499787903,-57.7499959662101,1.09130146563124,0.699999999999999,11.15,52.01
