"Sweep (n)","APD","APD value (ms)","APD value (mV)"
74,"APD 20",12,30.1999978905545
74,"APD 50",49.1,-7.399999483116
74,"APD 90",79.6,-57.4999959836716
75,"APD 20",12.4,30.0999978975394
75,"APD 50",48.1,-7.399999483116
75,"APD 90",79.5,-57.4999959836716
76,"APD 20",12.4,29.8999979115092
76,"APD 50",48.4,-7.59999946914616
76,"APD 90",79.4,-57.4999959836716
77,"APD 20",12.5,30.0999978975394
77,"APD 50",48.4,-7.49999947613108
77,"APD 90",79.7,-57.5999959766867
78,"APD 20",13.1,29.9999979045243
78,"APD 50",49.6,-7.59999946914616
78,"APD 90",80.7,-57.4999959836716
