"Sweep (n)","APD","APD value (ms)","APD value (mV)"
63,"APD 20",0.799999999999997,27.4499980826397
63,"APD 50",8.4,-10.8499992421363
63,"APD 90",69.6,-62.4999956344256
64,"APD 20",0.799999999999997,27.7999980581925
64,"APD 50",8.4,-10.8999992386438
64,"APD 90",71.6,-62.6499956239483
65,"APD 20",0.899999999999999,27.099998107087
65,"APD 50",8.3,-10.7999992456288
65,"APD 90",71.1,-62.6499956239483
66,"APD 20",0.799999999999997,28.399998016283
66,"APD 50",8.2,-10.7999992456288
66,"APD 90",72.1,-62.3999956414106
67,"APD 20",0.799999999999997,27.7999980581925
67,"APD 50",8.3,-10.8499992421363
67,"APD 90",74.7,-62.349995644903
