"Sweep (n)","APD","APD value (ms)","APD value (mV)"
65,"APD 20",1.2,16.4999988474884
65,"APD 50",8.1,-18.6499986973126
65,"APD 90",39.7,-65.4499954283705
66,"APD 20",1.2,16.3999988544733
66,"APD 50",8.2,-18.3999987147749
66,"APD 90",39.6,-65.5499954213856
67,"APD 20",1.2,16.7999988265336
67,"APD 50",8.2,-18.4499987112824
67,"APD 90",39.1,-65.5499954213856
68,"APD 20",1.2,16.1999988684431
68,"APD 50",8.1,-18.49999870779
68,"APD 90",39.3,-65.6999954109082
69,"APD 20",1.2,16.6999988335185
69,"APD 50",8.3,-18.49999870779
69,"APD 90",39.1,-65.6499954144007
