"Sweep (n)","APD","APD value (ms)","APD value (mV)"
4,"APD 20",2,3.74999973806554
4,"APD 50",6,-25.5499982153532
4,"APD 90",34.8,-65.0999954528178
5,"APD 20",2.1,3.54999975203538
5,"APD 50",6.2,-25.899998190906
5,"APD 90",35,-64.9499954632951
6,"APD 20",2.3,1.49999989522622
6,"APD 50",6.3,-27.1499981035945
6,"APD 90",35.3,-65.1499954493253
7,"APD 20",2.1,2.94999979394489
7,"APD 50",6.2,-26.3499981594738
7,"APD 90",35.3,-65.0499954563102
8,"APD 20",2.2,2.24999984283932
8,"APD 50",6.3,-26.6499981385191
8,"APD 90",35.6,-65.0499954563102
