"Sweep (n)","APD","APD value (ms)","APD value (mV)"
78,"APD 20",3.8,22.3999984353781
78,"APD 50",28.5,-15.44999892083
78,"APD 90",64.8,-65.8999953969384
79,"APD 20",3.7,22.2999984423631
79,"APD 50",29.1,-15.4999989173376
79,"APD 90",64.9,-65.8999953969384
80,"APD 20",3.8,22.2999984423631
80,"APD 50",28,-15.44999892083
80,"APD 90",63.6,-66.049995386461
81,"APD 20",3.8,22.2499984458555
81,"APD 50",29.7,-15.44999892083
81,"APD 90",64.4,-65.9999953899535
82,"APD 20",3.6,22.6499984179158
82,"APD 50",27.2,-15.44999892083
82,"APD 90",62.4,-65.9999953899535
