"Sweep (n)","APD","APD value (ms)","APD value (mV)"
27,"APD 20",2.2,34.1499976146502
27,"APD 50",20.2,-7.399999483116
27,"APD 90",50,-62.6999956204558
28,"APD 20",2.3,33.94999762862
28,"APD 50",20.6,-7.34999948660846
28,"APD 90",50.4,-62.5999956274407
29,"APD 20",2.2,34.2499976076653
29,"APD 50",20,-7.34999948660846
29,"APD 90",49.9,-62.4499956379181
30,"APD 20",2.2,34.0499976216351
30,"APD 50",19.9,-7.399999483116
30,"APD 90",49.6,-62.7499956169633
31,"APD 20",2.2,33.9999976251275
31,"APD 50",20.1,-7.44999947962354
31,"APD 90",49.6,-62.5999956274407
