"Sweep (n)","APD","APD value (ms)","APD value (mV)"
4,"APD 20",1.5,23.9999983236194
4,"APD 50",13,-15.3499989278149
4,"APD 90",45.9,-67.4999952851797
5,"APD 20",1.5,24.2999983026647
5,"APD 50",13,-15.3999989243225
5,"APD 90",46.3,-67.4999952851797
6,"APD 20",1.6,23.2999983725139
6,"APD 50",13.3,-15.4999989173376
6,"APD 90",47.1,-67.5999952781948
7,"APD 20",1.5,23.9499983271119
7,"APD 50",13.1,-15.44999892083
7,"APD 90",47,-67.5499952816872
8,"APD 20",1.5,23.5999983515591
8,"APD 50",13,-15.6999989033677
8,"APD 90",47,-67.4499952886722
