"Sweep (n)","APD","APD value (ms)","APD value (mV)"
90,"APD 20",1.2,16.0499988789205
90,"APD 50",9,-19.4999986379408
90,"APD 90",38.2,-67.4499952886722
91,"APD 20",1.1,16.2499988649507
91,"APD 50",8.9,-19.5499986344483
91,"APD 90",38.4,-67.2999952991495
92,"APD 20",1.1,16.6999988335185
92,"APD 50",8.8,-19.2499986554031
92,"APD 90",38.7,-67.2999952991495
93,"APD 20",1.1,16.3999988544733
93,"APD 50",8.6,-19.3499986484182
93,"APD 90",38.8,-67.3499952956571
94,"APD 20",1.1,16.7999988265336
94,"APD 50",8.6,-19.149998662388
94,"APD 90",39,-67.3999952921646
