"Sweep (n)","APD","APD value (ms)","APD value (mV)"
153,"APD 20",0.800000000000001,40.3499971815852
153,"APD 50",6,0.849999940628189
153,"APD 90",32.3,-51.6499963922894
154,"APD 20",0.800000000000001,39.2499972584193
154,"APD 50",6,0.649999954598027
154,"APD 90",32.5,-51.5999963957818
155,"APD 20",0.800000000000001,39.9999972060324
155,"APD 50",6,0.649999954598027
155,"APD 90",32.2,-51.5999963957818
156,"APD 20",0.800000000000001,39.3499972514344
156,"APD 50",5.9,1.04999992665835
156,"APD 90",31.9,-51.5999963957818
157,"APD 20",0.800000000000001,40.5499971676154
157,"APD 50",6.1,0.349999975552784
157,"APD 90",31.8,-51.6499963922894
