"Sweep (n)","APD","APD value (ms)","APD value (mV)"
93,"APD 20",3,19.7499986204785
93,"APD 50",15.5,-18.49999870779
93,"APD 90",35.4,-69.749995128019
94,"APD 20",3,19.2999986519106
94,"APD 50",15.5,-18.8499986833428
94,"APD 90",35.1,-69.8999951175416
95,"APD 20",2.9,19.799998616986
95,"APD 50",15.6,-18.6499986973126
95,"APD 90",35.3,-69.749995128019
96,"APD 20",3.2,19.2499986554031
96,"APD 50",15.9,-18.9999986728654
96,"APD 90",35.3,-69.7999951245265
97,"APD 20",3,19.6499986274634
97,"APD 50",15.7,-18.6499986973126
97,"APD 90",35.3,-69.8499951210341
