"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
22,98.6499999999996,50.0488281257283
23,122.1,48.8281249998224
24,171.9,48.8281249998224
25,115.1,51.2695312498135
26,145.2,50.0488281257283
