"Sweep (n)","Peak x (s)","Peak y (mV)"
391,146.25,38.8488742033817
392,134.75,38.7878390514518
393,132.949999999997,37.9638645003981
394,150.649999999994,39.245602690926
395,136.5,41.1376924007529
396,132.349999999991,39.0319796591714
397,151.199999999997,41.2902802805777
398,141.050000000003,39.6423311784704
399,145.399999999994,40.0390596660147
400,135.399999999994,39.7033663304003
401,141.850000000006,39.3981905707508
402,129.100000000006,40.0085420900498
403,150.649999999994,39.7033663304003
404,137,39.4897432986456
405,134.550000000003,40.6799287612787
406,142.800000000003,39.5507784505755
407,143.300000000003,41.0156220968931
408,143.25,39.9780245140848
409,133.449999999997,41.2292451286478
410,133.899999999994,40.6494111853137
411,131.649999999994,39.6118136025054
412,152.050000000003,40.6494111853137
413,129.899999999994,41.2902802805777
414,141.949999999997,40.8019990651385
415,146.25,39.6118136025054
416,137.549999999988,40.9851045209282
417,130.650000000009,37.4450657089939
418,139.350000000006,38.635251171627
419,128.5,36.9873020695197
420,140.75,39.6423311784704
421,135.5,37.5671360128537
422,141.199999999997,39.3676729947858
423,118.200000000012,38.0859348042579
424,154.5,38.7268038995219
425,133.199999999997,38.7573214754868
426,147.699999999997,38.3911105639074
427,132.200000000012,38.8183566274167
428,146.549999999988,40.1611299698745
429,129.900000000009,37.4755832849589
430,111.75,34.5153784163587
431,197.349999999991,32.9894996181112
432,181.350000000006,34.332272960569
433,129.199999999997,35.4003881193423
434,151.100000000006,33.8134741691649
435,132.75,37.2009251012743
436,115.399999999994,38.3605929879424
437,139.149999999994,35.1257299356577
438,146.5,36.1328099425011
439,119.899999999994,34.0270972009195
440,109,32.3181129468823
441,145.5,32.6538062824968
442,174.100000000006,29.418943230212
443,122.949999999997,33.0200171940762
